Archaea	Bacteria	Eukaryotes	Viruses
282.5634328358209	320.19351230425053	414.3865265169613	185.33333333333331
221.55882352941177	375.76198083067095	366.7375415282392	358.93333333333334
276.46522411128285	302.95410628019323	347.5047258979206	271.55555555555554
278.29776847977683	326.3615428900403	436.3949102183181	2607.0
291.9442379182156	310.5747202106649	485.91944317663166	2589.0
303.49577647823264	334.72129319955405	501.2182014001077	236.16666666666663
300.4767107533065	274.67836257309943	728.6611725042143	151.56410256410257
290.11583769633506	327.9902467010901	505.4043799039701	286.39130434782606
274.99721448467966	291.48774387193595	457.8962861072902	211.58461538461535
303.69754931261207	300.09294169224023	462.1475456894077	299.6
296.5049937578028	312.1914818725801	443.82826747720367	703.0909090909091
272.954245043213	319.10232383808096	492.4609404271263	214.8921568627451
289.81824611032533	306.17657657657657	482.0842467225446	1136.0
150.7174721189591	271.2964467005076	422.3902854708138	168.0612244897959
280.792759051186	325.3703831549879	514.4902069989789	191.67605633802816
301.7227901383043	330.48756906077347	496.6212034383954	224.96226415094335
295.5335710041592	302.4536842105263	440.8677274987568	397.875
283.822695035461	330.0254237288136	462.87873289483633	249.53846153846155
277.1316818774446	307.65293545248136	486.2130831727951	300.8333333333333
284.4367402071139	289.6580955072054	563.8741592920354	1199.0
280.9089448312801	325.052213740458	405.39869612459256	399.0
282.5503913894325	319.55870020964363	379.258064516129	3116.0
290.0501066098081	314.53671675645023	499.5768667642753	1261.0
270.46165119687345	337.0539765319426	491.8995666976168	414.1818181818182
252.8841698841699	308.9138202837625	447.79648752543903	394.5
279.3213058419244	375.4023498694517	413.613878491218	351.3333333333333
276.1716199246547	337.8716271463614	545.2573697509325	595.0
301.88272087568413	289.6870421823693	451.4982327159621	3237.0
233.94546037856912	334.5552659019812	438.502485948984	200.64788732394365
284.9006968641115	296.00297914597814	250.02387448840383	1313.3333333333333
322.7201166180758	280.505111976631	492.3891184036168	158.2549019607843
302.622967142383	322.8336953898141	378.63716470849033	176.0
281.4991176470588	316.6175413371675	490.91831926173177	605.8333333333334
284.4748788574343	288.2326396495071	461.6600015869237	252.12222222222223
250.64181662382177	263.436138500344	411.6222644314146	246.8884297520661
275.578071463534	334.72312545498664	612.00489072291	164.81290322580645
289.691497005988	242.9635913750442	328.85541510078576	419.2298850574713
306.07353608715385	312.38266472666805	556.525	206.5686274509804
299.7645096731154	319.4208021753909	457.61761674462855	271.11764705882354
298.6865489957395	324.0980988593156	290.21482142857144	208.25925925925927
311.6871921182266	297.2790404040404	296.56165211182514	314.3
289.6847133757961	292.0951304347826	457.8675401244677	3085.0
