Proteome_ID	spearman	p_spearman	kendall	p_kendall
UP000054317	0.7645753026830563	0.0	0.627113700433656	0.0004602331291599012
UP000001568	0.7090500015070976	0.0011	0.5763400317241829	0.001132793359680966
UP000002669	0.7090500015070976	0.0012	0.5763400317241829	0.001132793359680966
UP000054321	0.8229748868215528	0.0	0.6830792286072528	0.00012243249579946706
UP000006882	0.44825972616779564	0.0464	0.3406348720141789	0.054889201917937495
UP000008311	0.7240521730311898	0.0005	0.600606980428359	0.0006929642259506994
UP000002753	0.580347161589885	0.0079	0.46713876255539033	0.008327548827886333
UP000011116	0.8030109705264121	0.0001	0.6734078265408874	0.0001426421106155458
UP000011185	0.5479740546168438	0.0145	0.44287181385121427	0.012369353383379267
UP000001593	0.6900998901082441	0.001	0.5763400317241829	0.001132793359680966
UP000042958	0.8440695452239279	0.0	0.6976747752450635	8.127602230598566e-05
UP000000226	0.5929805691891206	0.006	0.46713876255539033	0.008327548827886333
UP000002762	0.8353840774994533	0.0	0.7098082495971515	6.094072212088115e-05
UP000030752	0.7279443131356893	0.0005	0.6103209309830252	0.0006674157931567546
UP000017836	0.7998526186266033	0.0003	0.6612743521887994	0.00018770834312197354
UP000006906	0.7659003357036577	0.0001	0.6370074034846233	0.0003207418911915872
UP000006911	0.80222138255146	0.0001	0.6734078265408874	0.0001426421106155458
UP000002852	0.8622300686478291	0.0	0.7462086726534158	2.500715060866395e-05
UP000028524	0.8014317945765077	0.0	0.6734078265408874	0.0001426421106155458
UP000007014	0.671939366684343	0.0017	0.5278061343158307	0.0028716423889113695
UP000028545	0.5014450427871694	0.0253	0.3971149132066981	0.029655735964573205
UP000008333	0.5527115824665569	0.0122	0.44287181385121427	0.012369353383379267
UP000000267	0.5613970501910315	0.0113	0.43073833949912615	0.014978607223421026
UP000011712	0.8495966610485934	0.0	0.7340751983013277	3.3803438332148486e-05
UP000008370	0.6003125848238321	0.0059	0.4622901834478142	0.009177293865301594
UP000054361	0.8685467724474468	0.0	0.7462086726534158	2.500715060866395e-05
UP000018087	0.5135874305769912	0.0225	0.40911012019750076	0.023130493527954432
UP000000304	0.767479511653562	0.0001	0.6491408778367113	0.00024591512478917127
UP000011713	0.7224729970812853	0.0005	0.600606980428359	0.0006929642259506994
UP000007015	0.8345944895245011	0.0	0.6976747752450635	8.127602230598566e-05
UP000008524	0.8669675964975423	0.0	0.7340751983013277	3.3803438332148486e-05
UP000008536	0.6253536761621616	0.0044	0.5156726599637426	0.0035840835547657347
UP000054383	0.8503862490235458	0.0	0.7340751983013277	3.3803438332148486e-05
UP000028761	0.8393320173742145	0.0	0.7340751983013277	3.3803438332148486e-05
UP000007062	0.8038005585013643	0.0	0.6734078265408874	0.0001426421106155458
UP000001595	0.8314361376246923	0.0	0.7219417239492396	4.548915694415786e-05
UP000000305	0.8195923180004089	0.0	0.7098082495971515	6.094072212088115e-05
UP000004994	0.7532669281044221	0.0003	0.6248739291325351	0.0004164836551999258
UP000053732	0.7761649793780366	0.0002	0.6248739291325351	0.0004164836551999258
UP000001610	0.8685467724474468	0.0	0.7462086726534158	2.500715060866395e-05
UP000018468	0.3679479963277365	0.1164	0.2730031729219814	0.12307936138250473
UP000008549	0.7619523958288965	0.0002	0.6491408778367113	0.00024591512478917127
UP000008553	0.4034794552005866	0.0795	0.2972701216261575	0.09314408815332566
UP000001611	0.80932767432603	0.0	0.6734078265408874	0.0001426421106155458
UP000007110	0.7911671509021289	0.0	0.6612743521887994	0.00018770834312197354
UP000000311	0.7327376407556642	0.0004	0.612740454780447	0.0005384126318092376
UP000008672	0.4579610254722901	0.0436	0.3458040190345098	0.05079946220861599
UP000001628	0.8685467724474468	0.0	0.7462086726534158	2.500715060866395e-05
UP000000314	0.6285120280619706	0.0034	0.5035391856116546	0.004453852750684496
UP000030816	0.8290673736998356	0.0	0.7098082495971515	6.094072212088115e-05
UP000008673	0.7106291774570019	0.0002	0.600606980428359	0.0006929642259506994
UP000007115	0.8069589104011732	0.0	0.6734078265408874	0.0001426421106155458
UP000001631	0.8219610819252655	0.0001	0.6976747752450635	8.127602230598566e-05
UP000001640	0.5274447672680859	0.0179	0.40647139079495004	0.02168552743497293
UP000005203	0.8148547901506955	0.0	0.6976747752450635	8.127602230598566e-05
UP000007129	0.8740738882721123	0.0	0.7462086726534158	2.500715060866395e-05
UP000001645	0.7974838547017467	0.0	0.6855413008929755	0.00010791329479242243
UP000018817	0.5448157027170347	0.0141	0.44287181385121427	0.012369353383379267
UP000005204	0.7793233312778455	0.0	0.6370074034846233	0.0003207418911915872
UP000008694	0.7351064046805209	0.0008	0.600606980428359	0.0006929642259506994
UP000001646	0.6924686540331007	0.0008	0.5642065573720949	0.001438806102157265
UP000001744	0.79511509077689	0.0	0.6855413008929755	0.00010791329479242243
UP000018888	0.42400874254934445	0.0652	0.32153707033033363	0.06935420875156614
UP000007241	0.7532669281044221	0.0003	0.6248739291325351	0.0004164836551999258
UP000008698	0.7959046787518421	0.0	0.6612743521887994	0.00018770834312197354
UP000001745	0.8685467724474468	0.0	0.7340751983013277	3.3803438332148486e-05
UP000007258	0.8424903692740233	0.0	0.7098082495971515	6.094072212088115e-05
UP000001798	0.7690586876034665	0.0002	0.6370074034846233	0.0003207418911915872
UP000005206	0.7753753914030844	0.0	0.6491408778367113	0.00024591512478917127
UP000000437	0.8369632534493578	0.0	0.7219417239492396	4.548915694415786e-05
UP000008743	0.7716130359877547	0.0004	0.652584620187286	0.0002428150310562418
UP000031513	0.4950716602950447	0.0259	0.382204442090774	0.03086826562681344
UP000001805	0.8195923180004089	0.0	0.6855413008929755	0.00010791329479242243
UP000054549	0.8567029528231634	0.0	0.7340751983013277	3.3803438332148486e-05
UP000008744	0.7864296230524155	0.0	0.6734078265408874	0.0001426421106155458
UP000008782	0.7816920952027021	0.0	0.6491408778367113	0.00024591512478917127
UP000028999	0.6348287318615884	0.0031	0.5035391856116546	0.004453852750684496
UP000005207	0.8440695452239279	0.0	0.7340751983013277	3.3803438332148486e-05
UP000007266	0.6008764489386427	0.0048	0.46713876255539033	0.008327548827886333
UP000008783	0.8393320173742145	0.0001	0.7098082495971515	6.094072212088115e-05
UP000001811	0.8645988325726857	0.0	0.7583421470055038	1.8416861237397097e-05
UP000029120	0.7073715768363653	0.0005	0.5826719893721981	0.0012170985025443165
UP000008784	0.8148547901506955	0.0	0.7098082495971515	6.094072212088115e-05
UP000005215	0.7943255028019378	0.0	0.6734078265408874	0.0001426421106155458
UP000007267	0.8590717167480201	0.0	0.7340751983013277	3.3803438332148486e-05
UP000001819	0.7990630306516512	0.0	0.6855413008929755	0.00010791329479242243
UP000008792	0.7666899236786099	0.0001	0.6491408778367113	0.00024591512478917127
UP000005221	0.7580044559541355	0.0003	0.6370074034846233	0.0003207418911915872
UP000001861	0.8259090218000266	0.0	0.6976747752450635	8.127602230598566e-05
UP000053841	0.6774664825090084	0.001	0.5399396086679187	0.002290804355673264
UP000011750	0.6956270059329097	0.001	0.588473506076271	0.0008879491825476532
UP000007303	0.8203819059753611	0.0	0.6855413008929755	0.00010791329479242243
UP000005222	0.3987419273508733	0.0828	0.32153707033033363	0.06935420875156614
UP000001876	0.7769545673529887	0.0	0.612740454780447	0.0005384126318092376
UP000007304	0.7564252800042309	0.0002	0.6370074034846233	0.0003207418911915872
UP000001881	0.7682690996285143	0.0001	0.6370074034846233	0.0003207418911915872
UP000008810	0.8345944895245011	0.0	0.7098082495971515	6.094072212088115e-05
UP000001926	0.5945597451390249	0.0064	0.4550052882033023	0.010171012842827596
UP000005225	0.7556356920292786	0.0002	0.6491408778367113	0.00024591512478917127
UP000008820	0.7280001129059509	0.0002	0.600606980428359	0.0006929642259506994
UP000053097	0.471837749460436	0.0389	0.3945509048779153	0.027829791569602177
UP000001940	0.7619523958288965	0.0002	0.6370074034846233	0.0003207418911915872
UP000007305	0.8527550129484023	0.0	0.7098082495971515	6.094072212088115e-05
UP000001949	0.6964165939078619	0.0012	0.588473506076271	0.0008879491825476532
UP000011976	0.8732843002971602	0.0	0.7340751983013277	3.3803438332148486e-05
UP000001950	0.601666036913595	0.0068	0.4914057112595665	0.005510719164502473
UP000005226	0.8559133648482112	0.0	0.7340751983013277	3.3803438332148486e-05
UP000012073	0.4209305984290439	0.0678	0.3302211897800079	0.06390684197926476
UP000001996	0.6095619166631172	0.0051	0.5035391856116546	0.004453852750684496
UP000053927	0.7374751686053775	0.0008	0.600606980428359	0.0006929642259506994
UP000007322	0.8259090218000266	0.0	0.6855413008929755	0.00010791329479242243
UP000005237	0.7856400350774633	0.0	0.612740454780447	0.0005384126318092376
UP000001997	0.6995749458076709	0.0011	0.5763400317241829	0.001132793359680966
UP000019116	0.7611628078539443	0.0004	0.6370074034846233	0.0003207418911915872
UP000008827	0.7982734426766989	0.0001	0.6612743521887994	0.00018770834312197354
UP000002009	0.7390543445552821	0.0	0.588473506076271	0.0008879491825476532
UP000008837	0.8290673736998356	0.0	0.7098082495971515	6.094072212088115e-05
UP000054771	0.8543341888983068	0.0	0.7219417239492396	4.548915694415786e-05
UP000002035	0.7556356920292786	0.0004	0.6248739291325351	0.0004164836551999258
UP000007431	0.8527550129484023	0.0001	0.7098082495971515	6.094072212088115e-05
UP000002036	0.7572148679791831	0.0	0.6491408778367113	0.00024591512478917127
UP000012960	0.6738283129571964	0.0018	0.5330828838937132	0.0030919243577438816
UP000008854	0.633249555911684	0.003	0.5278061343158307	0.0028716423889113695
UP000005239	0.5648604716969591	0.0103	0.4732227835672869	0.010207448891201247
UP000002037	0.5408677628422737	0.015	0.43073833949912615	0.014978607223421026
UP000008864	0.8574925407981158	0.0	0.7098082495971515	6.094072212088115e-05
UP000002038	0.8543341888983068	0.0	0.7219417239492396	4.548915694415786e-05
UP000008866	0.7437918724049952	0.0001	0.612740454780447	0.0005384126318092376
UP000029665	0.5021779520696147	0.0279	0.41860486514703815	0.018061076463070043
UP000019376	0.8898656477711568	0.0	0.7704756213575918	1.3502460157859037e-05
UP000029964	0.6806248344088174	0.0016	0.5399396086679187	0.002290804355673264
UP000013827	0.7398439325302342	0.0002	0.600606980428359	0.0006929642259506994
UP000014064	0.6506204913606328	0.0035	0.5278061343158307	0.0028716423889113695
UP000005408	0.7177354692315719	0.0003	0.5763400317241829	0.001132793359680966
UP000005426	0.8338049015495488	0.0	0.6976747752450635	8.127602230598566e-05
UP000002051	0.7540565160793743	0.0004	0.6491408778367113	0.00024591512478917127
UP000002058	0.8811801800466824	0.0	0.7583421470055038	1.8416861237397097e-05
UP000029965	0.6466725514858718	0.0024	0.5399396086679187	0.002290804355673264
UP000008912	0.8701259483973514	0.0	0.7583421470055038	1.8416861237397097e-05
UP000014480	0.8377528414243101	0.0	0.7098082495971515	6.094072212088115e-05
UP000008984	0.7895879749522244	0.0001	0.6491408778367113	0.00024591512478917127
UP000005447	0.8574925407981158	0.0	0.7462086726534158	2.500715060866395e-05
UP000053257	0.6708647901214579	0.0013	0.5550018732433928	0.0018025153164061935
UP000002059	0.8488070730736412	0.0	0.7098082495971515	6.094072212088115e-05
UP000009022	0.7161562932816675	0.0008	0.588473506076271	0.0008879491825476532
UP000007646	0.6427246116111106	0.0026	0.5278061343158307	0.0028716423889113695
UP000054928	0.7058916496072886	0.0006	0.588473506076271	0.0008879491825476532
UP000029981	0.5165571394156946	0.0222	0.3978072261659103	0.02756458581846524
UP000009046	0.5092842438441847	0.0213	0.394337916442862	0.025927294007980956
UP000002149	0.8266986097749789	0.0001	0.6976747752450635	8.127602230598566e-05
UP000000539	0.8235402578751699	0.0	0.7098082495971515	6.094072212088115e-05
UP000002173	0.7761649793780366	0.0001	0.6612743521887994	0.00018770834312197354
UP000009058	0.8464383091487846	0.0	0.7098082495971515	6.094072212088115e-05
UP000009082	0.3797918159520199	0.0962	0.2851366472740694	0.10728688181762243
UP000019804	0.8796010040967779	0.0	0.7462086726534158	2.500715060866395e-05
UP000002195	0.44295885394819784	0.053	0.3458040190345098	0.05079946220861599
UP000053268	0.6212164523901714	0.0049	0.5096905085250726	0.004755545622184542
UP000007648	0.6221953242623528	0.0043	0.47927223690747844	0.006788914500003889
UP000009096	0.8377528414243101	0.0	0.6976747752450635	8.127602230598566e-05
UP000007703	0.7232625850562375	0.0006	0.612740454780447	0.0005384126318092376
UP000005640	0.8827593559965868	0.0	0.7583421470055038	1.8416861237397097e-05
UP000054988	0.3463544863613351	0.1288	0.2851373565012884	0.11341963420999568
UP000002226	0.8661780085225902	0.0	0.7219417239492396	4.548915694415786e-05
UP000009097	0.8180131420505043	0.0	0.6855413008929755	0.00010791329479242243
UP000002258	0.675887306559104	0.0014	0.5520730830200068	0.0018194775456729113
UP000030143	0.8053797344512689	0.0002	0.6855413008929755	0.00010791329479242243
UP000007754	0.7477398122797564	0.0002	0.6248739291325351	0.0004164836551999258
UP000015101	0.5025559558507036	0.0247	0.408627752827553	0.02156959429664794
UP000055045	0.8585330912449518	0.0	0.744068445447186	2.862120962829152e-05
UP000015102	0.47388474958181803	0.0342	0.392677735803552	0.029888122622906334
