Proteome_ID	spearman	p_spearman	kendall	p_kendall
UP000007611	0.6798223144628751	0.0011	0.5153038413829418	0.002856915186352037
UP000007616	0.630324444012791	0.0021	0.4689843949664977	0.006635228528694508
UP000001295	0.7880989060724343	0.0	0.6426823190281634	0.00019919762954883415
UP000154597	0.6906499736238312	0.0009	0.550043426195275	0.0014534984565050897
UP000102297	0.7966063525560425	0.0001	0.6542621806322746	0.0001524406155236983
UP000007621	0.5259148735321446	0.0198	0.41108508694594237	0.017337090693141755
UP000007626	0.5553042341118821	0.0114	0.4574045333623866	0.008106771560741624
UP000002602	0.8066606074912159	0.0002	0.6426823190281634	0.00019919762954883415
UP000007627	0.6109893383682268	0.004	0.4689843949664977	0.006635228528694508
UP000009246	0.6396052947221817	0.0029	0.4805642565706087	0.005408408741641665
UP000007629	0.8120744370716939	0.0	0.6426823190281634	0.00019919762954883415
UP000000278	0.619496784851835	0.0029	0.5268837029870529	0.002290274520727706
UP000009247	0.6456605900087056	0.0027	0.5324232219730309	0.002456858819004955
UP000000280	0.6117627425940093	0.0051	0.5153038413829418	0.002856915186352037
UP000002610	0.6635808257214413	0.0015	0.4689843949664977	0.006635228528694508
UP000007639	0.774177630008348	0.0002	0.6079427342158303	0.0004332598578887552
UP000131152	0.608669125690879	0.006	0.49214411817471976	0.004390196880150884
UP000001323	0.6102159341424442	0.0054	0.49214411817471976	0.004390196880150884
UP000000287	0.7076648665910474	0.001	0.538463564591164	0.0018283580835944699
UP000201164	0.29079998889424463	0.2071	0.23738716288427658	0.16942124609385434
UP000002611	0.6272308271096607	0.0036	0.4458246717582755	0.009863945428398021
UP000009248	0.4818308326625384	0.0331	0.34160591732127604	0.0480061205432892
UP000001324	0.7695372046536527	0.0001	0.6542621806322746	0.0001524406155236983
UP000007643	0.6310978482385735	0.0038	0.3879253637377203	0.0247408844099851
UP000009249	0.3441648804732416	0.1313	0.23738716288427658	0.16942124609385434
UP000007661	0.6628074214956586	0.0015	0.550043426195275	0.0014534984565050897
UP000009250	0.6790489102370926	0.0019	0.550043426195275	0.0014534984565050897
UP000007662	0.4826042368883208	0.0312	0.39950522534183136	0.02075277371381703
UP000002632	0.5367425326931006	0.0163	0.37634550213360923	0.029376489411585317
UP000001358	0.35112551850528473	0.1314	0.24896702448838764	0.1495582887403288
UP000009251	0.4346531748898019	0.056	0.3531857789253871	0.04091978800340851
UP000007663	0.542929766499361	0.015	0.4342448101541645	0.011952789779026892
UP000002633	0.5831467862400544	0.0077	0.41108508694594237	0.017337090693141755
UP000009252	0.5877872115947498	0.0078	0.49214411817471976	0.004390196880150884
UP000007664	0.6171765721744874	0.0048	0.4805642565706087	0.005408408741641665
UP000027480	0.5158606185969712	0.0199	0.34160591732127604	0.0480061205432892
UP000000327	0.6542999750120505	0.0027	0.5153038413829418	0.002856915186352037
UP000009253	0.40371700585849923	0.0846	0.33002605571716503	0.056096316620809036
UP000007665	0.624910614432313	0.0036	0.4458246717582755	0.009863945428398021
UP000009254	0.713852100397308	0.0003	0.5268837029870529	0.002290274520727706
UP000007666	0.4725499819531475	0.0357	0.3531857789253871	0.04091978800340851
UP000002665	0.4833776411141034	0.0331	0.3531857789253871	0.04091978800340851
UP000009255	0.5707723186275333	0.0112	0.4574045333623866	0.008106771560741624
UP000158064	0.4779638115336256	0.0342	0.3531857789253871	0.04091978800340851
UP000007670	0.5939744454010103	0.007	0.4458246717582755	0.009863945428398021
UP000002666	0.6009350834330534	0.0063	0.4689843949664977	0.006635228528694508
UP000106311	0.7834584807177389	0.0	0.6195225958199413	0.00033581896893765124
