Prot_Tax_ID	#Proteins	GC_med	Length_med	M_med	W_med	C_med	D_med	E_med	F_med	H_med	K_med	N_med	Q_med	Y_med	I_med	A_med	G_med	P_med	T_med	V_med	L_med	R_med	S_med	M_freq	W_freq	C_freq	D_freq	E_freq	F_freq	H_freq	K_freq	N_freq	Q_freq	Y_freq	I_freq	A_freq	G_freq	P_freq	T_freq	V_freq	L_freq	R_freq	S_freq	M_pct_code	M_pct_freq	W_pct_code	W_pct_freq	C_pct_code	C_pct_freq	D_pct_code	D_pct_freq	E_pct_code	E_pct_freq	F_pct_code	F_pct_freq	H_pct_code	H_pct_freq	K_pct_code	K_pct_freq	N_pct_code	N_pct_freq	Q_pct_code	Q_pct_freq	Y_pct_code	Y_pct_freq	I_pct_code	I_pct_freq	A_pct_code	A_pct_freq	G_pct_code	G_pct_freq	P_pct_code	P_pct_freq	T_pct_code	T_pct_freq	V_pct_code	V_pct_freq	L_pct_code	L_pct_freq	R_pct_code	R_pct_freq	S_pct_code	S_pct_freq	Spearman_code	Spearman_code_p	Spearman_freq	Spearman_freq_p	Kendall_code	Kendall_code_p	Kendall_freq	Kendall_freq_p	Genetic_code
UP000007719_515635	153.0	0.3481481481481481	244.0	0.0197368421052631	0.006578947368421	0.0053763440860215	0.0486486486486486	0.0909090909090909	0.0355329949238578	0.0147783251231527	0.0928571428571428	0.0395387149917627	0.0213523131672597	0.0347222222222222	0.0933333333333333	0.0580645161290322	0.070528967254408	0.0390070921985815	0.0396825396825396	0.0711206896551724	0.0967741935483871	0.0526315789473684	0.0476190476190476	0.018491490118376266	0.009876136767769139	0.028367626886145407	0.028367626886145407	0.028367626886145407	0.05311385459533609	0.028367626886145407	0.05311385459533609	0.05311385459533609	0.028367626886145407	0.05311385459533609	0.08773621907229591	0.030301783264746217	0.030301783264746217	0.030301783264746217	0.056735253772290814	0.056735253772290814	0.1098491083676269	0.058669410150891624	0.08510288065843621	20.394736842105065	6.734730294392246	-59.868421052631845	-33.3854165538548	-83.6021505376344	-81.0476071629126	48.378378378378414	71.49354383396918	177.2727272727276	220.46773342711444	8.375634517766425	-33.10032722238551	-54.92610837438422	-47.904260083276995	183.2142857142859	74.82659386068462	20.59308072487639	-25.558566040818686	-34.875444839857835	-24.72999855448588	5.902777777777848	-34.62680785123972	89.77777777777793	6.3794796723862515	-11.45161290322579	91.6207888549773	7.556675062972341	132.75517034161817	-40.51418439716314	28.728701732756555	-39.48412698412704	-30.05664548217755	8.459051724138048	25.35537417461479	-1.6129032258064386	-11.902613515516757	-46.49122807017545	-10.291276472687475	-51.587301587301596	-44.04531638574194	0.571925484269691	0.00929	0.6263413915507294	0.00383	0.4414603244291754	0.01280382051313982	0.5007733956671915	0.0030051354436421113	bacterial-archaeal-plant_plastid
UP000000425_122586	586.0	0.5436163604422056	284.5	0.0244077656293804	0.0074562561672202494	0.008620849822566501	0.0555555555555555	0.06676798378926035	0.03519357350130935	0.020708133913898752	0.0549188281885179	0.0373522972407353	0.03899271460247065	0.0255815337021833	0.05763200312606845	0.09947186773731155	0.07775710714493339	0.0401002506265664	0.050830232878599946	0.0721401665344964	0.09464401384339194	0.0562786876916041	0.0491566379228655	0.014153461454123734	0.016858740183598217	0.03101220163772195	0.03101220163772195	0.03101220163772195	0.026035753307002345	0.03101220163772195	0.026035753307002345	0.026035753307002345	0.03101220163772195	0.026035753307002345	0.03791804515988095	0.07387968683510751	0.07387968683510751	0.07387968683510751	0.0620244032754439	0.0620244032754439	0.08806015658244626	0.10489188847282946	0.09303660491316586	48.887370339220624	72.45085739975633	-54.51683737995642	-55.77216277124667	-73.70640804117214	-72.20174844961521	69.44444444444447	79.14095943443122	103.64235055724433	115.29585215919195	7.340399178993639	35.174016616004714	-36.84019156260873	-33.225850406214825	67.5024259749798	110.93619816157737	13.924506584242803	43.46539852445658	18.92777953753562	25.733461487112002	-21.976322208340836	-1.744599433951778	17.185073023005977	51.99096599801979	51.6945982994003	34.6403483806359	18.579588396023567	5.24829012672985	-38.84711779448617	-45.722224410525214	-22.48389486013499	-18.048009824668227	10.01375396510714	16.309327820744112	-3.7785859258848467	7.476545030647939	-42.78333418020249	-46.34600586280589	-50.02408477842006	-47.16419631956151	0.6826464345670268	0.00128	0.6644400163409198	0.00161	0.5518254055364692	0.0018615541547980776	0.5119016933486846	0.0024201512716478463	bacterial-archaeal-plant_plastid
UP000001420_167539	400.0	0.3856676003734827	295.0	0.01996677740863785	0.00907717659983515	0.0113798238798238	0.0493290391841116	0.06683029009802349	0.03379095636970225	0.01713069953413295	0.06423809008297615	0.0442757925394869	0.03580586080586075	0.0208333333333333	0.0712749257433672	0.07457067571251169	0.075	0.04131012457641575	0.0488346883468834	0.06124949979991989	0.1062534913121453	0.050450468648998	0.07021168624039434	0.018194076210459022	0.01142193658899627	0.02961601279945529	0.02961601279945529	0.02961601279945529	0.04717553715385937	0.02961601279945529	0.04717553715385937	0.04717553715385937	0.02961601279945529	0.04717553715385937	0.07615699809725973	0.037184874494460084	0.037184874494460084	0.037184874494460084	0.05923202559891058	0.05923202559891058	0.10640756275276997	0.06680088729391538	0.08884803839836589	21.797342192691037	9.743287747469017	-44.62922274100552	-20.528567733601577	-65.29153716653737	-61.57543570472422	50.453569511540564	66.56205383939758	103.8323847989719	125.65593333094678	3.062416927591994	-28.37186726778403	-47.75136642089444	-42.15730642023486	95.9261747530775	36.16822183384702	35.04116724543521	-6.1467124474177774	9.207875457875414	20.900342150444043	-36.45833333333336	-55.83869397101512	44.92568234484681	-6.4105367541636245	13.720280461580467	100.54034530524356	14.375000000000135	101.6949122987459	-37.0020600209659	11.093892713205905	-25.527100271002727	-17.553573673864726	-6.594512805122049	3.4060530272434546	8.024382834014407	-0.144793693830429	-48.708690206852026	-24.476349502631045	-28.618118988932412	-20.975535863169164	0.7049499353463462	0.0006	0.6011962991892038	0.00601	0.5763509791158679	0.0011550143365836485	0.4785168003042052	0.00457775067321323	bacterial-archaeal-plant_plastid
UP000002524_243230	521.0	0.6706586826347305	291.0	0.0199430199430199	0.0086705202312138	0.0041208791208791	0.0564971751412429	0.0666666666666666	0.0294117647058823	0.0214285714285714	0.0314465408805031	0.0220588235294117	0.0372340425531914	0.0221238938053097	0.0372549019607843	0.1164772727272727	0.0912052117263843	0.0537974683544303	0.0535714285714285	0.08	0.1034482758620689	0.0727272727272727	0.0454545454545454	0.009092933212781295	0.018516518542390996	0.027609451755172293	0.027609451755172293	0.027609451755172293	0.013558212915486395	0.027609451755172293	0.013558212915486395	0.013558212915486395	0.027609451755172293	0.013558212915486395	0.018023492618191497	0.11244576714833804	0.11244576714833804	0.11244576714833804	0.055218903510344586	0.055218903510344586	0.06877711642583098	0.14005521890351033	0.08282835526551688	21.652421652421545	119.32438605165827	-47.10982658959575	-53.17413361824011	-87.43131868131874	-85.07438989581854	72.31638418079106	104.62983344339263	103.33333333333337	141.46320346320317	-10.294117647058874	116.92950899367969	-34.642857142857146	-22.386827458256136	-4.088050314465419	131.93721087374567	-32.72058823529424	62.69713174525958	13.5638297872339	34.85976789168244	-32.52212389380533	63.17706428728121	-24.248366013071838	106.70190151259658	77.62784090909108	3.5852888740723405	39.087947882736216	-18.889599813866965	-17.958860759493696	-52.15696444717134	-18.303571428571438	-2.983534322820178	22.00000000000015	44.877922077922065	5.172413793103393	50.410894259614935	-26.06060606060608	-48.07242936275196	-53.78787878787884	-45.12199921290838	0.7638949016916904	0.00012	0.7368274034422815	0.0003	0.6254021262746651	0.00042134883601535904	0.5564148840746572	0.0009775747711928437	bacterial-archaeal-plant_plastid
UP000002257_395965	213.0	0.6361111111111111	237.0	0.0222222222222222	0.0057306590257879	0.0070422535211267	0.0589390962671905	0.0611111111111111	0.0316139767054908	0.0195227765726681	0.043360433604336	0.0243506493506493	0.0272727272727272	0.0182072829131652	0.0559006211180124	0.1241379310344827	0.0850722311396468	0.0477272727272727	0.0453460620525059	0.0743801652892562	0.0932642487046632	0.0726495726495726	0.0485436893203883	0.010528841413751718	0.01840537926526063	0.028934220679012346	0.028934220679012346	0.028934220679012346	0.01655189043209877	0.028934220679012346	0.01655189043209877	0.01655189043209877	0.028934220679012346	0.01655189043209877	0.02257493945044582	0.10115933641975308	0.10115933641975308	0.10115933641975308	0.05786844135802469	0.05786844135802469	0.07442033179012347	0.1300935570987654	0.08680266203703704	35.55555555555558	111.060470463519	-65.04297994269376	-68.86421657931126	-78.52112676056355	-75.66116053633733	79.76424361493125	103.70030670963402	86.3888888888891	111.20704023467447	-3.5773710482529433	90.99919030506878	-40.45553145336223	-32.52703506602792	32.249322493224966	161.9666543964545	-25.730519480519543	47.11702841765158	-16.818181818181944	-5.742312622542222	-44.46778711484607	10.001229091368078	13.664596273292014	147.62246313315558	89.31034482758635	22.715248466421	29.735152487961535	-15.902739034738264	-27.21590909090904	-52.81970560855406	-30.847255369928416	-21.63939275302824	13.429752066115844	28.53321006017005	-5.181347150259068	25.32092569498669	-26.139601139601176	-44.155902667479566	-50.647249190938545	-44.07580576310479	0.7471672761072008	0.00029	0.6880611637108378	0.00096	0.6008765526952665	0.000703913681442867	0.5119016933486846	0.0024201512716478463	bacterial-archaeal-plant_plastid
UP000001929_269796	385.0	0.6559139784946236	274.0	0.0232558139534883	0.0072254335260115	0.0085836909871244	0.0604395604395604	0.0588235294117647	0.0309653916211293	0.0202020202020202	0.031578947368421	0.0202702702702702	0.0267094017094017	0.0181818181818181	0.0471698113207547	0.1214470284237726	0.0921985815602836	0.0503597122302158	0.0511182108626198	0.08	0.0985507246376811	0.0760869565217391	0.0449438202247191	0.009707132529461423	0.018504221384285834	0.028211353913747256	0.028211353913747256	0.028211353913747256	0.014799398774424793	0.028211353913747256	0.014799398774424793	0.014799398774424793	0.028211353913747256	0.014799398774424793	0.01989166501938816	0.1075557867961614	0.1075557867961614	0.1075557867961614	0.05642270782749451	0.05642270782749451	0.0712221066019193	0.13576714070990867	0.08463406174124177	41.860465116278796	139.5744972359885	-55.924855491329794	-60.952512532370115	-73.81974248927054	-69.57362977555782	84.34065934065944	114.23842550891715	79.41176470588255	108.51012536162001	-5.5555555555555225	109.23411885245878	-38.38383838383832	-28.390461997019383	-3.6842105263158382	113.37993421052587	-38.17567567567582	36.966849662161636	-18.536324786324712	-5.323928121059305	-44.545454545454724	22.855113636363054	-4.088050314465335	137.13354952830176	85.20671834625344	12.915382836571808	40.60283687943266	-14.278362599850267	-23.201438848920812	-53.17805417047713	-22.044728434504712	-9.401351280574056	22.00000000000015	41.78688524590163	0.1932367149757956	38.37097684923763	-22.64492753623191	-43.957752867232585	-54.30711610486891	-46.89629766071101	0.7352189721182796	0.00031	0.7033006136269139	0.00071	0.5886137659055671	0.0009037072754081461	0.5119016933486846	0.0024201512716478463	bacterial-archaeal-plant_plastid
UP000000756_380703	467.0	0.6172106824925816	287.0	0.0271493212669683	0.0081743869209809	0.0106157112526539	0.055045871559633	0.0649122807017543	0.0347826086956521	0.0231213872832369	0.0469667318982387	0.0310880829015544	0.0410958904109589	0.0230547550432276	0.054054054054054	0.101010101010101	0.0786885245901639	0.0424710424710424	0.0475482912332838	0.0747663551401869	0.0989583333333333	0.0604534005037783	0.0473372781065088	0.011304804752352151	0.018227902236350752	0.029532706988702903	0.029532706988702903	0.029532706988702903	0.018315957699724397	0.029532706988702903	0.018315957699724397	0.018315957699724397	0.029532706988702903	0.018315957699724397	0.025327110647096647	0.09523725664573959	0.09523725664573959	0.09523725664573959	0.059065413977405806	0.059065413977405806	0.0773813716771302	0.12476996363444251	0.08859812096610872	65.61085972850682	140.15736548939012	-50.13623978201645	-55.15453827331136	-67.62208067940557	-64.05439143552026	67.88990825688086	86.38952257471558	97.98245614035085	119.79793700111907	6.086956521739028	89.90330326093446	-29.47976878612737	-21.709217878058094	43.24853228962822	156.42520401182963	-5.181347150258964	69.73222700783037	25.342465753424804	39.15382164824662	-29.68299711815574	25.872506484192776	9.90990990990993	113.42368976561661	54.0404040404042	6.06153995577071	20.000000000000092	-17.376321660684873	-35.231660231660264	-55.40501273674357	-27.488855869242112	-19.498928338210973	14.018691588785156	26.582292589682254	0.607638888888872	27.883922433207648	-38.539042821158716	-51.54811403095556	-51.87376725838272	-46.57078774321112	0.7089327033426532	0.00056	0.683489328736015	0.00129	0.5640881923261686	0.0014696097165385314	0.5230299910301778	0.001941172060729515	bacterial-archaeal-plant_plastid
UP000001020_83331	1868.0	0.652672378620971	304.0	0.01992693677118765	0.012277475467659449	0.0076335877862595	0.0615574081091322	0.0498152465878567	0.02687061228116945	0.02180260935258515	0.0198546363268394	0.0209381929163399	0.0303030303030303	0.019486848434216802	0.042169843348368	0.12915026246719155	0.0847457627118644	0.05378045460732265	0.0583333333333333	0.0858895705521472	0.09740215924426446	0.07665109034267906	0.05321955514879215	0.009842012014153953	0.018494381086622904	0.028336393100776857	0.028336393100776857	0.028336393100776857	0.015079559571601762	0.028336393100776857	0.015079559571601762	0.015079559571601762	0.028336393100776857	0.015079559571601762	0.02031710712904957	0.10649530845368904	0.10649530845368904	0.10649530845368904	0.056672786201553714	0.056672786201553714	0.07175234577315548	0.13483170155446592	0.08500917930233058	21.55431430424482	102.46812077175285	-25.107399647277273	-33.61510498699619	-76.7175572519085	-73.06083466900301	87.75009473285344	117.23798046634441	51.936502092963124	75.79953246234076	-18.044632542433074	78.1922883992774	-33.50204147461521	-23.057923162466928	-39.44335920313976	31.665890058421827	-36.138511605163224	38.851488446461516	-7.575757575757472	6.940322980624964	-40.56511227563868	29.226907070382662	-14.2546518583183	107.55830581841646	96.95415026246735	21.273194418094324	29.23728813559337	-20.423008353727365	-17.98480672383286	-49.499695913168026	-11.04166666666661	2.9300608688514784	30.981595092024644	51.553463855977654	-0.9744714349977854	35.74770022460406	-22.071391484942946	-43.150542892380926	-45.89345226539464	-37.39551941853284	0.7909777240665784	6e-05	0.7840696981821175	6e-05	0.6376649130643645	0.00032379165073836253	0.5897997771191366	0.00047456552904273446	bacterial-archaeal-plant_plastid
UP000001227_452471	112.0	0.3726369013932681	215.0	0.02015114770740505	0.0044623655913978	0.00566685930777625	0.0442616529573051	0.0638977635782747	0.0322109036030937	0.021624896085247848	0.08175416133162611	0.040387392744881456	0.04655087634493735	0.03150894164067965	0.08379030489142356	0.07723006753793525	0.0673335961626913	0.038675999931540805	0.05669840555888115	0.0627445637159117	0.09273201955726385	0.04808136846971795	0.0530061809327589	0.01833301158461324	0.010889318554548246	0.029222330139161486	0.029222330139161486	0.029222330139161486	0.04919805718668	0.029222330139161486	0.04919805718668	0.04919805718668	0.029222330139161486	0.04919805718668	0.08006310278874676	0.034714565069994055	0.034714565069994055	0.034714565069994055	0.05844466027832297	0.05844466027832297	0.10764271746500298	0.06393689520915555	0.08766699041748446	22.92200101517095	9.917280171893623	-72.77956989247339	-59.02070851316989	-82.71607911128243	-80.60777740587508	34.99804151978073	51.46517319640124	94.88817891373807	118.66074085804645	-1.7567440105640981	-34.528098374147675	-34.04406693999398	-25.998727745985423	149.35019206145995	66.17355645043727	23.18154787188859	-17.90856173114081	41.980172852059084	59.29898855859375	-3.8977279959269597	-35.954906672187754	70.37361994589476	4.65533057407397	17.7758529953514	122.47165528998656	2.683734148104358	93.96353094710638	-41.0191001044002	11.411448922259043	-13.534931522706142	-2.987877269071071	-4.314540333234549	7.357222057775482	-5.72244678344841	-13.852026647865825	-51.117275389120074	-24.79871236720162	-46.110382718361784	-39.536899030826945	0.6213118074238982	0.00386	0.6095779966430457	0.00512	0.4782486847982733	0.00700489588899984	0.4785168003042052	0.00457775067321323	bacterial-archaeal-plant_plastid
UP000002030_525903	2.0	0.6585769980506823	390.5	0.040765131273234195	0.0152474442379182	0.013483097118959099	0.043190200975836396	0.047601068773234195	0.0403875755111524	0.01905930529739775	0.01417649279739775	0.0068359375	0.01045902067843865	0.009576847118959099	0.0351889230947955	0.0974384293680297	0.1085581726301115	0.051507318773234195	0.037835443773234195	0.1153323942843866	0.14478900441449816	0.08171904042750924	0.06684915195167285	0.009596262608666988	0.01851040435248725	0.028106666961154235	0.028106666961154235	0.028106666961154235	0.014571208282510477	0.028106666961154235	0.014571208282510477	0.014571208282510477	0.028106666961154235	0.014571208282510477	0.019546153956353965	0.10843091559036208	0.10843091559036208	0.10843091559036208	0.05621333392230847	0.05621333392230847	0.07078454220481895	0.13653758255151632	0.08432000088346271	148.66730076672889	324.8021645053424	-6.990590148698869	-17.6277084629467	-58.8765537871747	-52.028829538579345	31.730112976301168	53.66532444252058	45.18325975836447	69.35863949653958	23.18210530901497	177.1738261378693	-41.869118842936786	-32.18937939621477	-56.7616969679368	-2.7088727129547334	-79.15039062499997	-53.08599419167568	-68.09998693076207	-62.78811467437995	-70.79061628717471	-34.27554576613943	-28.44918970724906	80.02990856089346	48.59360478624547	-10.13777866071017	65.55121326092024	0.11736232148972926	-21.451338870817757	-52.49757092541563	-42.30094824581778	-32.693115434985685	75.88190128368979	105.16910532968143	47.20215448807315	104.54890277533089	-16.918975565365592	-40.149049880331496	-32.036695515799266	-20.71969728266018	0.7001706137507777	0.00069	0.7177780910471863	0.00042	0.5395626187467699	0.0023475372790814704	0.5230299910301778	0.001941172060729515	bacterial-archaeal-plant_plastid
