Proteome_ID	codon_pear	p_codon_pear	codon_spear	p_codon_spear	codon_log_mse	gc_pear	p_gc_pear	gc_spear	p_gc_spear	gc_log_mse	shannon_entropy
UP000000231	0.6244686649546036	0.0032478609276881234	0.6515869183317052	0.0018551416062053039	0.45728389538259817	0.6240785384295714	0.0032729220637254166	0.6542988989997431	0.001748938004435454	0.4328467819231355	4.170562346732204
UP000000233	0.6961857816516106	0.0006508340678037766	0.7167456101648757	0.0003768201226536847	0.3876435216653694	0.6857041971782248	0.0008458246776191474	0.7043960304776816	0.000526047870184651	0.6682362752865945	3.9499099344890887
UP000000235	0.699326849964633	0.0006004197368629481	0.7520726117611731	0.00013106012683981579	0.5425770646540242	0.7728409293419106	6.479105036708329e-05	0.7636017313152454	8.940701003130302e-05	0.6909283793437686	3.811650104544464
UP000000238	0.6758009831830978	0.0010733132977418778	0.6798485196087429	0.0009747888323194698	0.38369890306693966	0.6647134790618936	0.0013871641925546668	0.6763112749521707	0.0010604475744594613	0.4371955793197092	4.1170872469816
UP000000239	0.6909309804346633	0.0007431914577342575	0.7018297650464391	0.0005626557946173365	0.43124936785282547	0.7039558231346005	0.0005321796951801046	0.7408303079161824	0.00018671655567072804	0.6656021647289724	3.9441920064515372
UP000000245	0.661742673533552	0.001483274249478845	0.690839142327591	0.0007448992819387329	0.4771869951946696	0.7513426406210276	0.00013418087940020925	0.7028779355844109	0.0005474507301810366	0.7818483450566692	3.8650204408868745
UP000000247	0.42497252578786726	0.06178515213628244	0.47102668795063024	0.036057232582372714	0.6285751261071543	0.7316642232831019	0.0002460126763913131	0.6527808041064723	0.0018077412200468458	0.4812284297741961	4.110826181607225
UP000000248	0.6018775340689084	0.0049889612273733815	0.6500168293718698	0.0019190588673300096	0.425709021982038	0.6114800632957205	0.004173042955020377	0.6429131873002116	0.0022317640145797756	0.3845182876705445	4.171641107804708
UP000000260	0.6735378671565209	0.0011319696762596382	0.7316614552833123	0.0002460327611607307	0.3771952391560038	0.6612668978230699	0.0014991737687303336	0.734757928343099	0.00022442171406783794	0.49235279654788666	4.080741567705642
UP000000263	0.7141112867574773	0.00040518530930881605	0.7363717221628187	0.0002138169364232758	0.42285517745821977	0.7457526846410555	0.00016026448202715256	0.7370350706830053	0.00020958381293723565	0.49834262040340055	4.017611601045049
UP000000268	0.6942745451202916	0.0006832301107468128	0.7033998540062746	0.0005400106249186248	0.33828695346727533	0.7087047823094517	0.0004691286255740863	0.6550579464463786	0.001720142957432699	0.3169208074137599	4.164461658146756
UP000000269	0.37312759217101465	0.10515112534886559	0.40586799611745983	0.07580561304199858	0.6532327600346164	0.6067535944750974	0.004559619381856454	0.5412008294510637	0.013729294901034942	0.45545580944807246	4.150127365536253
UP000000270	0.6696509616384361	0.001239014771609986	0.7151755212050404	0.0003935148538824977	0.48039515203206207	0.724798039732037	0.0003003508889096434	0.6983236509045982	0.0006161479656503103	0.8467620267895976	3.8657604292916936
UP000000272	0.5146035885412501	0.020255400516312166	0.549531135942402	0.012077730208158265	0.5586289851993584	0.5424652450377245	0.013467519113957289	0.5647313002967621	0.009479294426187803	0.5056728404670624	4.163782092524722
UP000000276	0.68506967740119	0.0008590621845422958	0.7387268556025719	0.0001991108389969546	0.4382738421100002	0.6937442614728405	0.0006924568625147486	0.7339988808964636	0.00022956309685287415	0.4490881864185547	4.124581456011069
UP000000321	0.6702959538896429	0.0012206843771523008	0.6939793202472619	0.0006883539859977641	0.48039614920804014	0.736764173323174	0.00021130378969623666	0.6884560340983377	0.0007903915974770109	0.8230730567539759	3.881251527598857
UP000000323	0.7458456592837954	0.00015979751942356678	0.7395119000824895	0.00019440520912886666	0.3034114611649453	0.7402832346254229	0.0001898747611950046	0.7377941181296408	0.0002048281113511882	0.33447543318774103	4.113862463331803
UP000000328	0.6743828782651173	0.0011097601918164013	0.7520726117611731	0.00013106012683981579	0.5153697877492676	0.7376990423227116	0.00020541869098854922	0.7453845925959951	0.00016212470930240715	0.9142510197145285	3.749799820919177
