Proteome_ID	codon_pear	p_codon_pear	codon_spear	p_codon_spear	codon_log_mse	gc_pear	p_gc_pear	gc_spear	p_gc_spear	gc_log_mse	shannon_entropy
UP000000231	0.6096831817131655	0.004316681621961704	0.6387766717363494	0.002432697415721956	0.4319151328914951	0.5781826384108254	0.007577609602879302	0.6195739363406796	0.003574114917063839	0.42560890573568333	4.160857150957282
UP000000233	0.6742043922609685	0.001114420502369855	0.7090500015070976	0.0004648041038005587	0.38483176251189893	0.6903973846185703	0.0007531607033933061	0.6986361318982633	0.0006112118497438125	0.605491299051894	3.9635580181344907
UP000000235	0.6751293678550329	0.0010904467314990906	0.7501085762046131	0.00013960174472882366	0.5403188073761609	0.7764784037514447	5.6844635874134786e-05	0.7936628092511282	2.9613831883036255e-05	0.6053442050390837	3.8257397735812315
UP000000238	0.6680470122780697	0.0012856052463933053	0.6711497787093907	0.0011967705968188658	0.3537005746453681	0.6687421580676123	0.0012652353358272974	0.6803910098465131	0.0009621832649525626	0.39380350854370033	4.122448806550954
UP000000239	0.6689883756451486	0.001258085846487215	0.6672018388346296	0.001310742394021107	0.4233174272893835	0.7089519795495447	0.00046602855528949825	0.7100393331806071	0.0004525980455769651	0.598807698684892	3.957915968888917
UP000000245	0.636066986880587	0.0025723326064679415	0.6521996673105374	0.0018306855204482646	0.4842517987287822	0.7548242749827593	0.00011984931772340021	0.71079954659943	0.0004434049077385604	0.7147722575415234	3.879220188285787
UP000000247	0.4215691140966055	0.06412693266173206	0.4713840210464779	0.03589716488847777	0.5905079229606695	0.6045918751304866	0.004746030906942097	0.5960073203571692	0.00554952381360073	0.5216739545492851	4.064711635031358
UP000000248	0.5944682165256311	0.005704771735062472	0.6324599679367316	0.0027685205399026903	0.39574977506412895	0.571048076609918	0.008542982227974102	0.6074105216395129	0.004504184199274442	0.37640271393420294	4.160554043765005
UP000000260	0.6572758552747885	0.0016382720768658506	0.7082604135321453	0.00047474547699021284	0.3613641781829526	0.6647402421074184	0.001386322764362778	0.7305650954888259	0.00025409899286226914	0.45071411674807066	4.089602698961619
UP000000263	0.6986635701071923	0.0006107800270037771	0.7469502243048042	0.0001543384332465692	0.3964805227367706	0.7534389165132989	0.00012538602226344842	0.748810217540576	0.00014550670485839328	0.43229717275472207	4.0297073986035326
UP000000268	0.6803287969269063	0.0009636218536667334	0.693258242008053	0.0007010058876790078	0.32367382676899925	0.6757825418444385	0.0010737807020972335	0.6248954302724401	0.0032206289549570003	0.31482758240103725	4.158982403424446
UP000000269	0.37988372277839155	0.09851140291811848	0.4169024507747744	0.06744591098532522	0.6120116301391745	0.5331771505393872	0.015487587796632531	0.5458332347148565	0.012789820273303262	0.4729393301871198	4.1174569896012505
UP000000270	0.6452728243046992	0.0021234909169484343	0.6885207141583396	0.000789126579630773	0.47809384890915796	0.7286553577744055	0.000268689252973203	0.7100393331806071	0.0004525980455769651	0.7709812110017362	3.8799597227606153
UP000000272	0.5095545750330138	0.021735140430704514	0.5463948786669393	0.012679535549077164	0.5285642074448058	0.5241366943141654	0.017680698938070664	0.5481138749713252	0.012346756165564573	0.4867386344764967	4.158632657757044
UP000000276	0.6612041203889258	0.0015012823183044972	0.7019437097325274	0.000560985714449065	0.42601094052946387	0.682170545907199	0.0009217944227357939	0.7168812539500133	0.00037540656472821537	0.42790480584178947	4.128941198520817
UP000000321	0.6440680603402997	0.0021782098636071363	0.6593059590851074	0.0015662236899217942	0.4840144864635391	0.7403858839870349	0.00018927871616130682	0.6993963453170863	0.0005993429112657518	0.7554844323189089	3.8954266813601564
UP000000323	0.7353993758682679	0.0002201539376739256	0.7414231084801387	0.00018334522958901372	0.28204926437982514	0.7433793921782809	0.0001725866548324051	0.7571725651476282	0.0001109429785820099	0.2981402312669038	4.11961737220061
UP000000328	0.6501989961706718	0.001911549753951306	0.7374751686053775	0.00020681507607658351	0.5159523288621317	0.7406227685754043	0.00018790932742726962	0.7662951261735031	8.151652140455356e-05	0.815088249877788	3.763490769219162
UP000000329	0.6599189792349386	0.0015449977551583024	0.7066812375822408	0.0004951711658383643	0.3944732020122605	0.6916165752300328	0.0007305464936360303	0.6940748513853258	0.0006866924138128898	0.644131560454301	3.966698872290227
UP000000333	0.6615106322945744	0.0014910108427291064	0.6798352464338651	0.0009750989922798645	0.38119436278978025	0.6954043116850673	0.0006639192911482425	0.6575846072818257	0.0016271385664274915	0.6578704318709347	3.9437285710831453
UP000000343	0.6878164063966279	0.0008029941007957145	0.7635315717788009	8.962102255986102e-05	0.3613408929588664	0.709434528103145	0.0004600271145972195	0.7260038149758885	0.00029012880190005754	0.510151866775698	4.033404646824338
UP000000361	0.6359755113236736	0.0025771606635639527	0.6316703799617794	0.0028130879830493283	0.48289785412614483	0.7437262019910027	0.0001707369401629869	0.6849522903594507	0.0008615302288391033	0.7113859469130319	3.897820337565696
UP000000366	0.6558687973872285	0.001689822793142464	0.7051020616323365	0.0005163385415263107	0.42419034471912004	0.736906352108381	0.00021039957174309428	0.7776983274558469	5.437498017521779e-05	0.7465689905948965	3.845667427863164
UP000000370	0.4314017568282392	0.05753846504591252	0.4500651457227679	0.046460627211184075	0.5750891096752478	0.5863817194406998	0.006580299447736055	0.5853643324936483	0.006697857405359904	0.4430312640490196	4.111209263464843
UP000000374	0.6579819034392319	0.001612905623199453	0.7366855806304253	0.00021180504221069032	0.3865136261099429	0.743931389593269	0.00016965058373719067	0.7495704309593989	0.00014202381016580808	0.5801149251510818	3.93504453646326
UP000000376	0.6487783390466197	0.0019707682431541426	0.7066812375822408	0.0004951711658383643	0.42575343290783413	0.6752964445709836	0.0010861630831229634	0.7153608271123676	0.0003915123128610229	0.43249082881750667	4.122638422791091
UP000000377	0.6649343743084006	0.0013802320943811191	0.7366855806304253	0.00021180504221069032	0.4959904924855122	0.7708864593435831	6.944292471264309e-05	0.8012649434393575	2.1763980075777982e-05	0.7290748314492915	3.7928498400719883
UP000000379	0.6766350397980391	0.0010523522693336672	0.7572148679791831	0.00011078789940004009	0.49518275011453855	0.7226702158039743	0.00031913986064624906	0.7731370469429094	6.411022346254687e-05	0.6905007496124961	3.855905681499184
UP000000417	0.668219039151177	0.0012805388201642745	0.7035228856824319	0.0005382693268449434	0.4058717565051867	0.7382509315642075	0.0002020107450352199	0.7275242418135343	0.00027766355708629234	0.748991831103553	3.8404801848253443
UP000000422	0.5656124347326191	0.009343891237368486	0.5471844666418915	0.012525791670013782	0.4709490840052929	0.5763054515390935	0.007822500849723187	0.5382311005266273	0.014360272108830676	0.4507169900919408	4.153583130432298
UP000000423	0.2369538506676537	0.3144748577358004	0.2660911475588996	0.25680860450855053	0.8610622626096329	0.6770324928276255	0.001042485791044664	0.6705082354018153	0.0012147015878425228	0.6777819068281011	3.9330012927980995
UP000000425	0.6057999958103044	0.004641091183246169	0.601666036913595	0.005008312678512159	0.38193445658910735	0.6086538935444822	0.004400785585320047	0.5815632653995337	0.007152405335419358	0.3995704935520517	4.138449415039439
UP000000428	0.6686664538597474	0.0012674404394920798	0.7374751686053775	0.00020681507607658351	0.4891973522202623	0.7716416949978504	6.761238347619146e-05	0.7769381140370241	5.590286525459063e-05	0.7295323583538382	3.7902736680349927
UP000000429	0.42302840495303123	0.06311478475917695	0.38689810772658995	0.0919469365549789	0.595431599495639	0.5754771249862526	0.007932598607498178	0.531389179757221	0.015903010348259052	0.4237905972158094	4.139867448520245
UP000000430	0.5737865167859906	0.008161237429771626	0.545605290691987	0.012834799851748265	0.43602944882839906	0.5758821858948101	0.007878602487548519	0.4910978685596062	0.027889217444000216	0.4134588287636608	4.150178249012022
UP000000431	0.6779006027688098	0.0010212065703352382	0.6845727742835784	0.0008695505325152497	0.34036707372281844	0.6686381178605383	0.0012682666385331423	0.6765899427523986	0.0010534767270946666	0.3261000502587198	4.153350336311823
UP000000432	0.5831555936959241	0.006959008404337412	0.5795575736149327	0.007402247987257138	0.4959793585230618	0.5886148309418134	0.0063281928230526415	0.5830836922371795	0.006967647864581552	0.457546070169313	4.160857256619873
UP000000439	0.6391436435778256	0.0024142825283907992	0.6798352464338651	0.0009750989922798645	0.3849840875182494	0.6784272080986289	0.0010084777717445288	0.6689878085641694	0.0012581022738354071	0.5487983286160291	4.032274716387221
UP000000440	0.7019567935625246	0.0005607942150574127	0.7011541217575752	0.0005726455742243235	0.31768039499929174	0.7154225597863859	0.00039084711682975474	0.7351263760017634	0.00022196174306604537	0.3248419910408703	4.115026155880175
UP000000442	0.5950487881211672	0.005645795773330906	0.5685033419656016	0.008910659005732157	0.40262196313064536	0.5985276232395713	0.005302820798610114	0.5564762225783774	0.010827066313684871	0.38747473092239926	4.152990798859569
UP000000449	0.47014022820391604	0.03645672164739374	0.40979615900020444	0.07274567586278176	0.6206594618439911	0.5602222693478048	0.010197411633171116	0.5063021369360646	0.022732943692187025	0.534906100963234	4.118186281702286
UP000000467	0.6383783352396953	0.002452818698428023	0.6466725514858718	0.0020613647072330763	0.3831396046469228	0.6410288898671458	0.002321503095814681	0.6477018328371277	0.0020166567492749003	0.4318199713001201	4.115159578533717
UP000000492	0.643697978120728	0.0021952532189180867	0.6924686540331007	0.0007150851422672366	0.4739884463890659	0.7036336893643573	0.0005367051758159507	0.7222027478817739	0.0003233992371904028	0.5064777284167087	4.07582722769447
UP000000504	0.6482703831440546	0.0019923109125813605	0.6893103021332918	0.0007738212621394945	0.37731961003651876	0.6412655632164068	0.002310068839113446	0.6879931440347424	0.000799494993109226	0.3486206154440953	4.160763316783549
UP000000528	0.24026167201940013	0.3075656698325094	0.277934967183183	0.23543066729959344	0.9948682027340053	0.6219087755006031	0.0034152536253644035	0.6644265280512319	0.0013962129181928444	0.7790750121124737	3.961950530390253
UP000000529	0.5114071071743285	0.021182556951837007	0.454013085597529	0.044343456991193984	0.45593750595943217	0.6196245544455987	0.0035706070355729595	0.5610375030913147	0.010064404583028002	0.40850244616568165	4.109239579613367
UP000000531	0.3640717224330901	0.11455183474420941	0.37426470012735435	0.10401151626864788	0.6588467038161838	0.5971553457759747	0.005436001997499335	0.5944868935195233	0.005702866621054333	0.5471672220950518	4.059210475518169
