Proteome_ID	codon_pear	p_codon_pear	codon_spear	p_codon_spear	codon_log_mse	gc_pear	p_gc_pear	gc_spear	p_gc_spear	gc_log_mse	shannon_entropy
UP000000231	0.6872529146625598	0.0008142368756244492	0.7398439325302342	0.0001924438004844249	0.32943016476076653	0.6925053146229102	0.0007144261843007457	0.7529750670623495	0.0001272882190724174	0.29784346370093473	4.168362511908814
UP000000233	0.7568407540911347	0.00011216585325419294	0.8353840774994533	4.562414201160109e-06	0.25411802272586054	0.7140532357994682	0.0004058302786090492	0.757529351742162	0.00010964084880717178	0.5649556460962953	3.953476082438844
UP000000235	0.7363165779728164	0.0002141721038179174	0.8259090218000266	7.277857069423305e-06	0.4037917356045074	0.7857109770521427	4.03349584521454e-05	0.8053493408801944	1.834516981003991e-05	0.5975994765201295	3.8150789060989476
UP000000238	0.760221210061843	0.00010023272416202356	0.8101172623009822	1.4951554788083308e-05	0.2510061707620029	0.737757470207692	0.0002050555839470071	0.7560112568488911	0.0001152736811019955	0.31114700961794095	4.118664987070486
UP000000239	0.7553100365606792	0.00011795828254867529	0.8188027300254566	1.0148222387456283e-05	0.28567624512689865	0.7331721163925375	0.00023527736911814728	0.7939636291806628	2.9262141844858855e-05	0.5543620586721933	3.9477681210608018
UP000000245	0.695445169643502	0.0006632296719814338	0.7785337433028933	5.2737602500711214e-05	0.3514882488063703	0.7655777856035355	8.355708683010786e-05	0.7484207823825367	0.00014731907516232233	0.6907984853668534	3.868576540522799
UP000000247	0.47057442848304926	0.03626061843456953	0.5219176514434204	0.018255254369590464	0.5251621573001425	0.7503894778361474	0.00013835160384297247	0.6527808041064723	0.0018077412200468458	0.3796623511014733	4.102758241142615
UP000000248	0.6755610911143883	0.001079406889247644	0.7587940439290876	0.00010513036534183565	0.30226454799104524	0.6945423816317273	0.0006786095650002688	0.7757464904614123	5.837226633998065e-05	0.25314418905196456	4.169119580104291
UP000000260	0.7368113514083457	0.00021100338239025772	0.8472278971237367	2.4387390963802276e-06	0.2586712937780078	0.7095379921061346	0.00045874892513944235	0.8091445781133715	1.5595770229717963e-05	0.384250019626422	4.0832204381950294
UP000000263	0.7639314542072321	8.840710799229017e-05	0.8227506699002177	8.451881841388161e-06	0.2884584140379415	0.7769519014422603	5.587482915693776e-05	0.7825779174811314	4.539809505173519e-05	0.38566349859010035	4.020875605691027
UP000000268	0.763595562694718	8.942580896911407e-05	0.8069589104011732	1.713177602885677e-05	0.23080779522655842	0.7829922754075043	4.469851918221747e-05	0.7772645853546832	5.524224598371564e-05	0.20597199270493607	4.163277386240041
UP000000269	0.48764454742192664	0.029179444078987534	0.5432365267671304	0.013309824645654611	0.506960681413803	0.7506128065529756	0.00013736455111242624	0.7271674538767446	0.0002805468594076754	0.28094126338064623	4.1434728169827295
UP000000270	0.7130671395766368	0.0004169204061344699	0.8148547901506955	1.2132741345256681e-05	0.3424725792861096	0.741724974305593	0.00018164859990708198	0.7476617349359013	0.00015090723426989394	0.7481305004290701	3.8693177889027366
UP000000272	0.6261122665299393	0.0031440219997334365	0.6979957698577663	0.0006213636407765647	0.40461748430906513	0.6671358270354499	0.0013127229982194575	0.7590474466354329	0.00010424604733748305	0.3440677213827473	4.162678927535487
UP000000276	0.7532003095215893	0.0001263614544028024	0.8535446009233546	1.7086233292975176e-06	0.28685610335588063	0.7555059549213843	0.00011720286728526066	0.808385530666736	1.6115077102065645e-05	0.30367355637402926	4.1258990869037655
