Proteome_ID	codon_pear	p_codon_pear	codon_spear	p_codon_spear	codon_log_mse	gc_pear	p_gc_pear	gc_spear	p_gc_spear	gc_log_mse	shannon_entropy
UP000000278	0.59624041533342	0.005526317889998755	0.6404155072873604	0.0023513572038455785	0.3529326028735666	0.7047296060962442	0.0005214414032507195	0.6865372187192302	0.0008287080292088435	0.25840610241477946	4.185477712910699
UP000000280	0.6345808765623362	0.0026517098703029117	0.6300733935050801	0.0029050555401953114	0.38762629952967853	0.713880582626395	0.00040775368934611075	0.6720597412989578	0.0011717199303906917	0.2791685255130088	4.180638117708792
UP000000287	0.8417872596567032	3.2722748250523026e-06	0.859190991143291	1.225628753290622e-06	0.1779519741421262	0.8309885852437073	5.686045434960685e-06	0.7894035056527441	3.500021199093938e-05	0.20673287541853475	4.169872821536522
UP000000327	0.7453250134836071	0.00016242753680911835	0.6992860011249563	0.0006010534519589769	0.2288425117909097	0.8685933914436266	6.820560370531902e-07	0.8259781854513268	7.25382205669239e-06	0.12440638551291934	4.185477911732544
UP000000339	0.5540317375099478	0.011254683514834416	0.5369943694645569	0.01462982772290689	0.3758731194866221	0.6173982281223012	0.003727619045488128	0.5714793718528554	0.008481910924506118	0.28500786838057357	4.180671454713093
UP000000344	0.39252978256053206	0.08691341051501715	0.41766228736132205	0.06689689564668726	0.5435916687468917	0.8374886705349723	4.096665633998291e-06	0.770354193257649	7.075852292365861e-05	0.18399936116549948	4.152641639585275
UP000000348	0.7908160797454507	3.312708267524269e-05	0.8194136304422128	9.86784263977378e-06	0.251189124709055	0.8291845675651843	6.212637005978793e-06	0.8084528180478393	1.606844441845111e-05	0.19381967323468105	4.181592180024595
UP000000349	0.725401511122872	0.000295197155396348	0.7684986087448326	7.551419743280708e-05	0.4107804853691787	0.7669833869008069	7.959912351443357e-05	0.7673063032744338	7.871298208958826e-05	0.33964142264043196	4.1807727355323605
UP000000350	0.8344791738615331	4.776429288254412e-06	0.8751019354237223	4.4260287845507196e-07	0.2337780951047396	0.8407597117719304	3.454885536953701e-06	0.8892219026030429	1.586026089532312e-07	0.2266008915841689	4.154881613657587
UP000000351	0.630686449266034	0.0028694593114973856	0.7406544562540778	0.00018772679104159042	0.32912885870594233	0.621406529884394	0.0034489216519714037	0.7284457059884396	0.0002703336818986494	0.29368789973062615	4.177004348934254
UP000000352	0.7677649811060825	7.746888419399647e-05	0.8552132550731832	1.5510780058151134e-06	0.23130570189507998	0.8298483216830265	6.014156673317007e-06	0.8335979104093648	4.9932005911317425e-06	0.25350268355550154	4.0450160436023985
UP000000353	0.7540703311745744	0.00012283589319026387	0.864759821641442	8.707071506378108e-07	0.16891800083517516	0.7586606742091233	0.00010559837819000552	0.8610289202583021	1.0966181163714808e-06	0.1617881601284044	4.159656904296098
