Proteome_ID	codon_pear	p_codon_pear	codon_spear	p_codon_spear	codon_log_mse	gc_pear	p_gc_pear	gc_spear	p_gc_spear	gc_log_mse	shannon_entropy
UP000002036	0.6509657754703773	0.0018802113656778714	0.5147120278578418	0.020224523528308933	0.6075996411176348	0.6524683547782613	0.0018200471359088731	0.4663136803018255	0.03822083591054044	0.5963953232944523	4.150779522005967
UP000001300	0.5620660764886487	0.009898605236329818	0.5277633629540787	0.016772891317242855	0.6113271281247672	0.5726027389475431	0.008324512520320109	0.5154801968410624	0.020006866824924238	0.6662352669957745	4.113653964792258
UP000000267	0.4593160871211832	0.041617509121592004	0.3246519605188922	0.16254227973123136	0.8360226331064176	0.5438206866282489	0.013191382593882743	0.3841134104627887	0.09451342049980983	0.7964700398488251	4.114377457563341
UP000000314	0.5476363347535335	0.01243848643183512	0.3825672600084434	0.09596084892461305	0.6838997360821513	0.5740418354336841	0.008126367160849485	0.3771993690744585	0.10111183922950075	0.6346442991606569	4.16146822676824
UP000007796	0.631762369803518	0.0028078651746589176	0.6460410872637253	0.002089201046364399	0.6330371653808197	0.6215915170953205	0.0034364891386187402	0.5777065693360341	0.0076391142286615045	0.8624796011140836	4.015139642181434
UP000029964	0.5502538601066146	0.011942378471500594	0.6513451152616058	0.0018648674612077247	1.3412441043299015	0.7368169054984988	0.00021096804066209892	0.6334424761377437	0.002713886467267629	1.3559600368556488	4.005204080428897
UP000002037	0.4470567351885322	0.04812544722818479	0.30996920853562576	0.1835164687754295	0.8680089368309091	0.48698103875966525	0.029432626209189235	0.24429612905433362	0.2992641059356702	0.9144091166698937	4.102205972880256
UP000009058	0.650615360083601	0.0018944790940556328	0.7080349289708504	0.0004776174036493273	0.5088805015211942	0.7219040054744446	0.00032614655733941586	0.6791125096982105	0.0009921136892562796	0.6086874786278961	4.0644877937886985
UP000054166	0.48788491631048614	0.029088147236544907	0.5440905118396436	0.013136961697905278	0.5083176563004945	0.4859652959228208	0.02982355201039301	0.5378861464919203	0.014435052377300035	0.4712797727612295	4.155981964287069
UP000016922	0.699795809341021	0.0005931849508955888	0.7153763049624837	0.00039134544194817454	0.4953533140526967	0.6868524102156925	0.0008223083913762896	0.6890994583702429	0.0007778834567686502	0.48809870486340756	4.157869590895632
