Proteome_ID	codon_pear	p_codon_pear	codon_spear	p_codon_spear	codon_log_mse	gc_pear	p_gc_pear	gc_spear	p_gc_spear	gc_log_mse	shannon_entropy
UP000000226	0.763042762978643	9.112433212663341e-05	0.7777179218074207	5.4336080066412074e-05	0.23530290074806862	0.7880798857266029	3.683773078610678e-05	0.7680682757702376	7.665556692444037e-05	0.18414843926677385	4.156826332425143
UP000000267	0.538121359571116	0.014384028218508794	0.49541744916771285	0.026339010518084245	0.49012410551083363	0.7184543954434588	0.0003593396587114748	0.6659639613325274	0.0013483046507161546	0.3320512991467695	4.114006783717643
UP000000304	0.8030897453656078	2.017390612566924e-05	0.8095264257668243	1.5340057523483114e-05	0.2140736848104869	0.7725611457658506	6.544003510342986e-05	0.7772119457198832	5.5348305688927106e-05	0.31035626828726454	4.097493382801284
UP000000305	0.7815459455267166	4.718162031575591e-05	0.7793083470053909	5.12575783210107e-05	0.2177143100899756	0.7959319773331631	2.7048794039114997e-05	0.761972495803807	9.449177086659511e-05	0.18032772744106512	4.151530138857137
UP000000311	0.7606214568717183	9.889491074433599e-05	0.7093296382947027	0.0004613260070045752	0.23587559838249678	0.818441932740728	1.0317042666149669e-05	0.7657823582828261	8.297072505789515e-05	0.15223108353976011	4.157209266450142
UP000000314	0.6576663288618021	0.0016242023556872391	0.591638173644909	0.005999558181654804	0.35356103557125373	0.7580384929338349	0.00010780542413992334	0.6385329514835903	0.002444992101614722	0.24207190251907304	4.155845828702956
UP000000437	0.7836635106672045	4.358498606208985e-05	0.754656756436853	0.00012050746104550369	0.20956388958113786	0.7873909545070534	3.7826688070798235e-05	0.7177780910471863	0.0003661736482144251	0.2025843837503146	4.138286534789175
UP000000539	0.8243926370577037	7.822505003634988e-06	0.8166833391576902	1.1175288930886975e-05	0.16857352114100085	0.8236859174061237	8.088214443297478e-06	0.8175964879974851	1.0722217028076857e-05	0.17654758544954133	4.129176801951416
UP000000542	0.79964842737824	2.3262066646471533e-05	0.8524679061120194	1.817539148195511e-06	0.19314869582014355	0.7993572316503268	2.354120557794873e-05	0.8198824054848964	9.657278772687654e-06	0.3839653057222874	3.989848780690944
UP000000559	0.5482923267146965	0.012312618184785134	0.5001887247616232	0.024706545916682716	0.4261059261260997	0.7215098894297465	0.00032980137537624973	0.6492005664248436	0.001953010036655685	0.29387966823082123	4.115622997677192
UP000000560	0.8235988330586508	8.121492592439976e-06	0.8675769454927361	7.282095726754278e-07	0.20743455618031387	0.8222531088257027	8.651083970060034e-06	0.8526472228044601	1.798990034809675e-06	0.24775518627055448	4.105627049654586
