Proteome_ID	codon_pear	p_codon_pear	codon_spear	p_codon_spear	codon_log_mse	gc_pear	p_gc_pear	gc_spear	p_gc_spear	gc_log_mse	shannon_entropy
UP000000231	0.6015712701896517	0.005017003650302713	0.7109200634926728	0.0004419621988107887	0.3810349485082402	0.6173255703257241	0.0037328381157342018	0.7162541460555787	0.0003819797405331525	0.34319186603242124	4.161149025106207
UP000000233	0.6437832346181792	0.002191317066355847	0.7713562210155399	6.829936949919271e-05	0.33075523740984475	0.6296725923362735	0.002928525560296442	0.7017766686353064	0.0005634354650778672	0.6613259278466115	3.929568697755477
UP000000235	0.6636947668818787	0.0014195131334070132	0.8007790871779884	2.220519716699033e-05	0.4696808341615172	0.73510371074018	0.00022211240128719673	0.7855936431737252	4.0515383507326354e-05	0.696288057366716	3.788909893387279
UP000000238	0.6489035914488862	0.0019654862893606147	0.7379572918581659	0.00020381791466355515	0.31928011554389446	0.6309461635192963	0.0028544892344231966	0.7253978160052243	0.000295228481184037	0.3821314499285794	4.1031813910173724
UP000000239	0.6465244861467435	0.002067863754994586	0.754656756436853	0.00012050746104550369	0.3647170594278256	0.6534242970269283	0.0017826165422977823	0.7444471284003195	0.00016694613195284626	0.6510379704165826	3.9237115599116996
UP000000245	0.6253657589650418	0.003190837208706364	0.7379572918581659	0.00020381791466355515	0.40765708947957346	0.7102361818051358	0.00045020218153275516	0.7162541460555787	0.0003819797405331525	0.7798271021409414	3.842985888670897
UP000000247	0.4160611230228898	0.06805774908746805	0.5367685043149376	0.014679493506660778	0.558704600795451	0.762092327041134	9.41094998396153e-05	0.6735836862905655	0.0011307558821570674	0.37520242642506574	4.1022797713370664
UP000000248	0.5653425310905643	0.009385198779190813	0.702967937502822	0.0005461615539137299	0.3656944747825853	0.5933201426992575	0.005822888311604112	0.6933949711814644	0.0006985918530288339	0.3101749669690477	4.1624615062470784
UP000000260	0.6341535936948388	0.0026749063345957945	0.7848748351982865	4.163598407694508e-05	0.31630161692293823	0.6124002557115091	0.004101030103311253	0.761972495803807	9.449177086659511e-05	0.4507670237220573	4.064921776238603
UP000000263	0.6685328321950607	0.0012713404471331041	0.7856700477972717	4.039781667750564e-05	0.35676559461537816	0.6912469257452419	0.0007373414122999124	0.7353034584506738	0.00022078766314861638	0.4686220621600551	3.9992509835275842
UP000000268	0.6630729985625465	0.0014395669616177832	0.7673801580206144	7.851150819908428e-05	0.28194924029159907	0.6867408710999537	0.0008245682846263773	0.7025386411311101	0.0005523339867519817	0.2531558386405591	4.154185930378774
UP000000269	0.3597589983447178	0.1192349339436661	0.4675850082032345	0.037627534135054916	0.6049456299873468	0.6254143216383313	0.0031877742196563708	0.6088160241472418	0.004387448621061169	0.38217406313903424	4.1423311810290295
UP000000270	0.6349329950936059	0.0026327201636017483	0.7618136698277188	9.500049447457579e-05	0.40528817030378417	0.6847340001651668	0.0008661356772703117	0.7132062560723635	0.0004153403867492448	0.8398290865449154	3.8437374519617498
UP000000272	0.4818810937645121	0.03143672732612933	0.6027711500307003	0.004907876979216736	0.5096926307482469	0.5165538144528382	0.019705793400917986	0.6095779966430457	0.004325214934317202	0.44969771748436516	4.153428775141447
UP000000276	0.6728743755987696	0.0011496696357334029	0.796803024183063	2.611652497140689e-05	0.3487036782933529	0.6752128986118704	0.001088303325832638	0.7825457531905099	4.545279218347412e-05	0.36737988285981943	4.1111313725449525
UP000000321	0.6466932697053238	0.002060456684025843	0.745909417848017	0.00015947796799942274	0.40344277107761417	0.7034866660293021	0.0005387814569380125	0.7040625861227178	0.0005306870056782787	0.8073675540246068	3.859482847009727
UP000000323	0.7076401953598963	0.0004826805485050026	0.7936221737871224	2.9661618035705295e-05	0.2522675827343327	0.6954772899132213	0.0006626879576181537	0.7810218081989022	4.811039076913136e-05	0.2931293740305034	4.099768120832177
UP000000328	0.6379886714869781	0.002472636044108788	0.8007790871779884	2.220519716699033e-05	0.44591688089524206	0.7023310249745252	0.0005553402686329648	0.7657823582828261	8.297072505789515e-05	0.9343386110278808	3.7265303014090003
UP000000329	0.645729117569963	0.0021030689264462097	0.7848748351982865	4.163598407694508e-05	0.33389420006009074	0.6426631966480899	0.002243500298656007	0.7162541460555787	0.0003819797405331525	0.689638086920547	3.9328341841015577
UP000000333	0.6617215212820156	0.0014839780969200837	0.7435237800510617	0.00017181448597283349	0.3292155207480253	0.6609080686077412	0.0015112596104109367	0.6773935487695845	0.001033590571850578	0.7178458113242769	3.9090305068253604
UP000000343	0.6817273277047713	0.000931717436194081	0.8317923785384069	5.464218328601148e-06	0.30291612706469623	0.6660390249843114	0.0013460014247460446	0.7490189633751424	0.00014454312777582252	0.5252721134128657	4.003214729556246
UP000000361	0.6252478773603546	0.003198282519150392	0.7164865516855686	0.00037953239271084493	0.40552958743919076	0.6969048407168382	0.0006389875646629264	0.6903470811982492	0.0007541063373895976	0.769237236849039	3.861924340707685
UP000000366	0.6426222986227415	0.0022454252318060476	0.7928269611881374	3.06102788696534e-05	0.35048852761845706	0.6924707406381014	0.0007150476226568409	0.7794978632072945	5.0900975854824496e-05	0.831370114224268	3.808999960537644
UP000000370	0.39786726931781297	0.08233314452100224	0.4874653231778619	0.029247663332066014	0.5855829771474428	0.6677450337046981	0.0012945397114090087	0.6392949239793941	0.002406725113407127	0.3653754424483526	4.137895728227181
UP000000374	0.6456551232719423	0.002106369436207008	0.8254306777465262	7.445989671181841e-06	0.31340706119131484	0.6952662747048454	0.0006662536365687922	0.7894035056527441	3.500021199093938e-05	0.627033062029674	3.900075455731157
UP000000376	0.6568207105715409	0.0016548009484187228	0.7848748351982865	4.163598407694508e-05	0.3560179424142893	0.6613996895154408	0.001494721793755887	0.7604485508121994	9.947094956723916e-05	0.3842642998641722	4.103411044975023
UP000000377	0.6566550150703556	0.0016608529075591099	0.7983934493810331	2.4485864879682924e-05	0.42717790184329696	0.7331119886555347	0.00023569764729713396	0.7954992856191746	2.7522502493750414e-05	0.83631220684801	3.7558856522853263
UP000000379	0.6353542189685976	0.002610152628114823	0.7944173863861076	2.8738485442128283e-05	0.46280293525908933	0.6648931276544787	0.0013815242744545687	0.7558767158373767	0.00011578466099764295	0.8135021424965933	3.8193480256286976
UP000000417	0.6363507753978914	0.0025574022768518998	0.7514759060409126	0.0001336064379603762	0.3623546214359994	0.6846673534826779	0.0008675459152671585	0.7177780910471863	0.0003661736482144251	0.8686848842284439	3.8037640830014956
UP000000422	0.5367313332833776	0.014687680072853067	0.6051567878276555	0.004696720327955578	0.44860854535083466	0.5557436251786819	0.010953813918427736	0.5981484092059886	0.00533935227672174	0.42004523706914726	4.144463412590973
UP000000423	0.19757426564520425	0.4037385453974274	0.2966142994214396	0.2041205398782148	0.8868584529255875	0.810921427611356	1.4436502484341109e-05	0.7276837334926358	0.00027638286317187305	0.5310963158263649	3.990116898762678
UP000000425	0.5863357289733732	0.0065855768175496245	0.668773795746463	0.001264314753948465	0.3474494048237437	0.5802604475296265	0.007313893254836331	0.627865336542337	0.003036323389133216	0.3744577832459396	4.123187774955275
UP000000428	0.6621475352053361	0.0014698562962686115	0.8007790871779884	2.220519716699033e-05	0.41906949588371695	0.7350168343779965	0.00022269068697939923	0.7756880007282756	5.849585675084714e-05	0.8360077666204253	3.7533053940382892
UP000000429	0.38882391257315624	0.09020220014870278	0.4492951184265774	0.046882472535338456	0.5874852697947229	0.6393117630735373	0.002405885116293265	0.5935765742311657	0.005796333155700102	0.3472286268964023	4.156865272606454
UP000000430	0.5471977229153957	0.012523223402103822	0.6210610398073574	0.003472241117493126	0.4100458618479558	0.6406111337198166	0.0023418012125375138	0.5463342794913297	0.01269139774439083	0.328711824190986	4.162116651359384
UP000000431	0.6714530008178622	0.00118837348287444	0.7602232446297486	0.00010022588455568136	0.2962016802782649	0.754088652558613	0.0001227625671948147	0.7802598357030984	4.9488719750923776e-05	0.22902599336833887	4.163286751550331
UP000000432	0.5475827558600828	0.012448812617847329	0.6504839059698059	0.001899854787737182	0.48337129378330124	0.5944805272753158	0.0057035159398313665	0.6758696037779769	0.0010715755827928263	0.41316390871007097	4.161147364642873
UP000000439	0.6505691417856551	0.0018963676948583483	0.7594280320307636	0.00010292989849005139	0.32418618203579325	0.6504179970515681	0.0019025548744693644	0.714730201063971	0.0003983629638678845	0.5600081647573765	4.002002387902801
UP000000440	0.6552513385311363	0.001712870350846996	0.7498854808429425	0.00014060151102926157	0.2868791569012027	0.6471634053460833	0.002039941650536659	0.7413992384171044	0.00018347996748648197	0.32302522443681453	4.094291823562785
UP000000442	0.5878184392299314	0.006417175276837727	0.652074331167776	0.001835665852583708	0.35153740883456497	0.6005748205016295	0.005109142386139674	0.6469146489374322	0.0020507750989211143	0.32890092668687704	4.143530961652831
UP000000449	0.44360860851378	0.05008946118170153	0.47076585859917486	0.036174421628595764	0.6115441109814044	0.6558258257172976	0.0016914183100407384	0.564621619390621	0.00949626014263946	0.44175008002076394	4.142840823583196
UP000000467	0.6004626968776644	0.0051195968551000825	0.711715276091658	0.0004325423826428238	0.3583910448774338	0.5834122786290907	0.0069282374846610685	0.6690118513157427	0.0012574059555748118	0.43527294056260263	4.094450030067478
UP000000492	0.6584234748106406	0.0015972092445781484	0.7816939848023461	4.692211345419707e-05	0.3907276507433291	0.679447850243412	0.0009841882021815642	0.770354193257649	7.075852292365861e-05	0.4727861140256201	4.04948209442686
UP000000504	0.6232037514272538	0.0033297013884843263	0.7594280320307636	0.00010292989849005139	0.340514314588396	0.668393026423167	0.0012754317535414133	0.7802598357030984	4.9488719750923776e-05	0.27784724023930346	4.161827792331171
UP000000528	0.2357867927826856	0.3169346069245452	0.32126588998997746	0.167225417091666	0.9921127424061996	0.7738859783444211	6.24157344745017e-05	0.7330175409632624	0.00023635910876008815	0.6246758839528811	4.01563628442351
UP000000529	0.47873840647517674	0.032723903354968734	0.5327924413200121	0.015576228122060835	0.43813336329133634	0.732515969002194	0.00023989849471275023	0.6446287314500209	0.002152600074987838	0.29696038074806425	4.136473799092147
UP000000531	0.33761945466362697	0.14544504206419204	0.4127153388732631	0.0705322085421384	0.6617782261053572	0.7177022471175392	0.00036694689976897807	0.6545343738954703	0.0017399621842336549	0.43275825216451647	4.097857550543541
UP000000532	0.565061527002311	0.009428362974682636	0.6830876225281948	0.0009015454775028133	0.6588160791400499	0.586807603159141	0.006531594213305779	0.6133878591220647	0.0040248890435426584	1.076498612986844	3.792010089580703
