Proteome_ID	codon_pear	p_codon_pear	codon_spear	p_codon_spear	codon_log_mse	gc_pear	p_gc_pear	gc_spear	p_gc_spear	gc_log_mse	shannon_entropy
UP000000278	0.2770978796945974	0.23690255336994678	0.3726677266679558	0.1056145628248321	0.6504785135998021	0.35794755927412175	0.12124223435053132	0.4712785129087422	0.03594436969556372	0.49783981934440674	4.189841835983564
UP000000280	0.31270908201875675	0.17947031261400803	0.36734390200127065	0.11108792895210863	0.7089795136034029	0.3628725597949032	0.1158404867326959	0.47830087485605793	0.03290632553514902	0.5691250956388649	4.175243115634408
UP000000287	0.5337885040198315	0.015347560394136643	0.6592669545578359	0.0015675824684855321	0.3802194526763894	0.5158305695869689	0.019908212165955785	0.6047033899077405	0.004736263209760348	0.3778197737010989	4.157620222199845
UP000000327	0.4031463913224612	0.07798122259485384	0.4401028391126335	0.05214860997348723	0.4706006522306933	0.5045968130280073	0.023270437586058155	0.6281112630654594	0.0030214634794419643	0.2919033924725921	4.18983007907576
UP000000339	0.23997468048334838	0.3081614549593955	0.2129529866674033	0.36735697715505267	0.5889479761416073	0.2616423415802235	0.2651464355947599	0.3355128485939721	0.14813308797850716	0.4586304900855301	4.175307622500067
UP000000344	0.1171914982837129	0.6226830199188037	0.07453354533359115	0.7548154357230272	0.8484133950878293	0.5048462017156816	0.023191211324951423	0.5750534172412964	0.007989403556249363	0.41838982395599544	4.187289169835848
UP000000348	0.4601536372287698	0.041199094896195915	0.5776349763353315	0.0076483987230625584	0.5662948078050813	0.46937150335495087	0.036805932480860275	0.6359138874513658	0.0025804174130963143	0.4777403130359669	4.177142039490611
UP000000349	0.5238971991926639	0.01774200375527603	0.5652127187797329	0.009405118829308728	0.6626836133248177	0.5447246535521539	0.013009774918887163	0.6210889011181437	0.003470355731689316	0.5662854898383406	4.175504347212036
UP000000350	0.5446731589536926	0.013020065726996464	0.678787645002348	0.0009998428705992703	0.4956461589166398	0.5469607466255042	0.012569199368222053	0.7560743029943232	0.00011503490202675148	0.4839887287707555	4.1369856852231095
UP000000351	0.4503124501992406	0.04632576675847221	0.6015921873354143	0.005015084288796589	0.47236411839077874	0.43411713041003397	0.05581299507568631	0.6522993986617691	0.0018267307055152622	0.4044866945758255	4.168744890432624
UP000000352	0.5465852082703978	0.01264233703514229	0.7000829436690884	0.0005887918339297854	0.5041811159910227	0.6550737006750493	0.0017195495449677106	0.546183707013443	0.012720910878574642	0.5975168434394025	4.009463561064259
UP000000353	0.37186457552291846	0.10642749868146457	0.6193382695576979	0.0035904845012338254	0.4716353070389022	0.3686482002042094	0.10972848221118303	0.69053225815271	0.0007506302193509663	0.4525414396109057	4.143314975960256
UP000000354	0.22464089066235388	0.34100372590079503	0.4046106746680663	0.07680500329603482	0.5454581388678437	0.3153107605794375	0.1756847174936384	0.5157534719084084	0.01992988727626842	0.3709854080229891	4.190666592255692
UP000000355	0.4172335095554433	0.06720629185184981	0.5084252556684253	0.02207757708802167	0.4719073157903333	0.4982042813410258	0.025375504303358783	0.6125060142936467	0.004092819901579299	0.30897729875799873	4.194976783310446
UP000000356	0.4904003879591621	0.028146121564597112	0.5441220157268158	0.013130619523762927	0.4915066847906463	0.5089693502880317	0.021912063933483158	0.6724489387354741	0.001161141223059264	0.3996113247579342	4.167214342342578
UP000000357	0.42954624845628975	0.05874062237819349	0.5039887351128545	0.0234645119905783	0.4832782331206521	0.47225637229585904	0.03550871753480921	0.6234296884339156	0.003314958861141284	0.36644373058709495	4.175615256935082
UP000000358	0.367428978169131	0.1109988872231974	0.45873622544603126	0.04190910880014598	0.7530165458830644	0.3698661171359753	0.10846994920388389	0.5415021323818993	0.013666546233337814	0.6730621542599736	4.174983462209603
UP000000359	0.28843866385762873	0.21746413109900417	0.36468198966792814	0.11389999610470557	0.7868510297600658	0.3415496925308105	0.1405215944844258	0.50561006020673	0.022949876545895538	0.6570100962828456	4.176377852808889
