Proteome_ID	spearman	p_spearman	kendall	p_kendall
UP000054317	0.7424190082611661	0.0002	0.6013415099688458	0.0013698633887517353
UP000001568	0.5993815685432716	0.007	0.4747010960639216	0.01060059646535463
UP000002669	0.7341128721351309	0.0005	0.6003572685514302	0.0012289353989994388
UP000054321	0.7484944568922806	0.0001	0.6316139407998892	0.0007114559322374497
UP000006882	0.27647586264266216	0.2316	0.2519763153394848	0.1758939407059743
UP000008311	0.6304734078337006	0.0035	0.5305482838361476	0.004286708238680481
UP000002753	0.5320159167473418	0.0181	0.4467775021778085	0.01616064088411055
UP000011116	0.8256610656013943	0.0001	0.6980898471528258	0.00017111945821558338
UP000011185	0.3679200982700773	0.1092	0.3211213296902999	0.08384742698840697
UP000001593	0.5682897292528425	0.0109	0.48866289300697807	0.008519390032832096
UP000042958	0.7703866846406314	0.0	0.6562044563236562	0.00041128243894598835
UP000000226	0.46810491376145985	0.0398	0.37696851746252596	0.042413059320697784
UP000002762	0.8256610656013943	0.0	0.6980898471528258	0.00017111945821558338
UP000030752	0.551606333652092	0.0129	0.47528489634030124	0.011568372235900888
UP000017836	0.6926570864145588	0.0012	0.6003572685514302	0.0012289353989994388
UP000006906	0.7185669524899163	0.0008	0.6003572685514302	0.0012289353989994388
UP000006911	0.732385547730107	0.0003	0.6143190654944867	0.000942192821005825
UP000002852	0.8083878215511558	0.0	0.6980898471528258	0.00017111945821558338
UP000028524	0.7392948453502023	0.0004	0.6282808624375432	0.0007185356938181474
UP000007014	0.5717443780628901	0.0113	0.4747010960639216	0.01060059646535463
UP000028545	0.3850712521024009	0.0958	0.3046358979224712	0.1120160868728566
UP000008333	0.34373755659974364	0.135	0.29319773580418684	0.11446073756370402
UP000000267	0.3731020714851489	0.1059	0.30715953274724334	0.0982044899286325
UP000011712	0.7772959822607268	0.0002	0.6701662532667128	0.0003086843024078777
UP000008370	0.6929176307481721	0.0007	0.5179513148644965	0.005399052816585865
UP000054361	0.848116282866704	0.0	0.726013441038939	9.284814101715087e-05
UP000018087	0.19592560995654612	0.4	0.17118419700436516	0.3651668460567178
UP000000304	0.6304734078337006	0.0028	0.5305482838361476	0.004286708238680481
UP000011713	0.5924722709231762	0.0074	0.48866289300697807	0.008519390032832096
UP000007015	0.7565680894004406	0.0004	0.6282808624375432	0.0007185356938181474
UP000008524	0.8032058483360844	0.0	0.6701662532667128	0.0003086843024078777
UP000008536	0.43528575006600695	0.0567	0.3630067205194695	0.05066815144593285
UP000054383	0.7772959822607268	0.0	0.6701662532667128	0.0003086843024078777
UP000028761	0.7082030060597733	0.0015	0.6003572685514302	0.0012289353989994388
UP000007062	0.732385547730107	0.0006	0.6143190654944867	0.000942192821005825
UP000001595	0.6995663840346541	0.0012	0.6003572685514302	0.0012289353989994388
UP000000305	0.7151123036798687	0.0006	0.6143190654944867	0.000942192821005825
UP000004994	0.6702018691492488	0.0012	0.5584718777222607	0.002642009498723987
UP000053732	0.817024443576275	0.0	0.6980898471528258	0.00017111945821558338
UP000001610	0.8325703632214897	0.0	0.7120516440958824	0.00012638689433851859
UP000018468	0.47155956257150766	0.0398	0.37696851746252596	0.042413059320697784
UP000008549	0.6062908661633669	0.005	0.5165864868930912	0.005417666476277197
UP000008553	0.21418822622295583	0.3615	0.19546515720279126	0.292659895634124
UP000001611	0.8187517679812989	0.0	0.6841280502097693	0.00023044588277685842
UP000007110	0.7168396280848924	0.0006	0.6003572685514302	0.0012289353989994388
UP000000311	0.583835648898057	0.0086	0.48866289300697807	0.008519390032832096
UP000008672	0.5786536756829855	0.0095	0.4747010960639216	0.01060059646535463
UP000001628	0.7928419019059413	0.0003	0.6841280502097693	0.00023044588277685842
UP000000314	0.4663775893564361	0.0437	0.3909303144055825	0.03532536815128299
UP000030816	0.7928419019059413	0.0	0.6841280502097693	0.00023044588277685842
UP000008673	0.6218367858085814	0.0039	0.5305482838361476	0.004286708238680481
UP000007115	0.7876599286908699	0.0001	0.6562044563236562	0.00041128243894598835
UP000001631	0.7392948453502023	0.0001	0.6282808624375432	0.0007185356938181474
UP000001640	0.4542863185212692	0.0437	0.37696851746252596	0.042413059320697784
UP000005203	0.6322007322387245	0.0032	0.5305482838361476	0.004286708238680481
UP000007129	0.8498436072717279	0.0	0.7120516440958824	0.00012638689433851859
UP000001645	0.7306582233250832	0.0004	0.6282808624375432	0.0007185356938181474
UP000018817	0.5786536756829855	0.0082	0.4747010960639216	0.01060059646535463
UP000005204	0.6874751131994873	0.001	0.5584718777222607	0.002642009498723987
