Proteome_ID	codon_pear	p_codon_pear	codon_spear	p_codon_spear	codon_log_mse	gc_pear	p_gc_pear	gc_spear	p_gc_spear	gc_log_mse	shannon_entropy
UP000006687	0.8346614780261612	4.7326239192111825e-06	0.8368574155922864	4.231803034477471e-06	0.14873125314769822	0.8243294130768818	7.845962567828025e-06	0.7666379211017872	8.055663479474135e-05	0.1644621095814502	4.13506150492788
UP000007251	0.8066457365587779	1.7362257159955955e-05	0.7811192575181285	4.793652695509236e-05	0.2790106258993661	0.8257972319490338	7.316851484440429e-06	0.7825779174811314	4.539809505173519e-05	0.3138567208838764	4.103005201877214
UP000006677	0.5495045092274242	0.012082740449470285	0.5204844901854464	0.018634189078923356	0.4704140894000212	0.7252414584979565	0.0002965566213599753	0.5503093988106889	0.011932028167173639	0.2977367153046144	4.171378029684026
UP000007666	0.7314856493045379	0.00024731129272009513	0.708110120885781	0.0004766580716093847	0.21455080568385093	0.710900867999594	0.00044219172065868386	0.5199475009452715	0.018777778387140488	0.22814900198814986	4.169332640879589
UP000099345	0.7989246927440046	2.3961185791122494e-05	0.7295819988109465	0.0002615229054364691	0.3463822603849426	0.8336837354705615	4.9717198067374525e-06	0.7595382496581438	0.00010255141772274638	0.5330204341057421	3.9570108258865075
UP000007699	0.6828865143229158	0.0009059534576822197	0.643736473532528	0.002193475218052454	0.3048052947694049	0.6087531881633542	0.004392613577580558	0.4895856030798542	0.02844858599196281	0.35488311989199217	4.172477336381566
UP000002135	0.6931725074262453	0.0007025231824939615	0.7065400319259454	0.0004970333829021232	0.2921356230362439	0.69365714018654	0.0006939827876616922	0.6694798479324517	0.0012439164416271924	0.2928747379967266	4.1465819316459385
UP000008222	0.6913417445322028	0.000735593368390471	0.7497174783214199	0.00014135843417713946	0.20540914760049045	0.744891884805802	0.00016464363692447653	0.7006007932445045	0.0005809385447096438	0.17041184285321478	4.171891000729074
UP000008623	0.7296372559960584	0.00026110077091517756	0.8140911256746727	1.2553201869148754e-05	0.22146890079941595	0.7136591091160804	0.00041023232544672985	0.7780236328013188	5.373226060962405e-05	0.2651979808726982	4.122292715597376
UP000172353	0.048906530609627664	0.837763177551685	0.14052296190527136	0.5545756684642069	1.563474641930839	0.8798454653643611	3.1804478683516396e-07	0.8038312459869235	1.9557137917257804e-05	0.6268573117363895	3.8128802580142027
UP000163220	0.4172261887632542	0.06721158368737026	0.37839143932033964	0.09995094247859977	0.5922986624172942	0.8040137321294724	1.9407877942678456e-05	0.7529750670623495	0.0001272882190724174	0.25735662981912744	4.128571471512478
UP000000360	0.6729673851918883	0.0011471744601855647	0.6867796340702019	0.0008237823138754673	0.38868079641729636	0.6725310928436316	0.0011589185198104565	0.6685926746561976	0.0012695925822338978	0.38658678436009897	4.149259090586977
UP000004993	0.8127016483039269	1.3350728023775097e-05	0.8093808587951664	1.543710756878522e-05	0.20024914967968868	0.8009450388427077	2.2053629938532026e-05	0.7598064940820684	0.00010163527474392172	0.18822484169633882	4.163460548220332
UP000008865	0.8365540825709238	4.2981091955388925e-06	0.871399372708666	5.676625864539123e-07	0.12327426835382696	0.8410436126597605	3.4035655238132396e-06	0.871386468737477	5.681475507783577e-07	0.1200155052789712	4.1501772295644335
UP000009108	0.7859607111064978	3.9953249015093215e-05	0.7709136792791983	6.937621535734827e-05	0.3891753775654229	0.7075653434949123	0.0004836457790318325	0.6087560522016172	0.004392378051726627	0.419546817861191	4.17196115116762
UP000000396	0.6495440369112412	0.0019386631770069716	0.5683722034604272	0.008929950397375533	0.45034278162213576	0.6970595932993189	0.0006364620559620292	0.5654903477433976	0.009362557736355687	0.3601781059670964	4.172540760695879
UP000007661	0.6371893188424207	0.0025137073900317677	0.63274585081368	0.002752529885314608	0.37740707710517885	0.6545470688473338	0.0017394793776596869	0.6429131873002116	0.0022317640145797756	0.32997098724506363	4.165568821409217
UP000007068	0.7711153198601097	6.888376002392883e-05	0.7198857880845467	0.0003452330974722758	0.23332007250106726	0.8425830002901862	3.136696727530349e-06	0.7415893553628179	0.00018240917275957351	0.14481880584908752	4.172451102483805
UP000134285	0.6806136056530997	0.0009570508764632672	0.6743532082493191	0.0011105337426953	0.2919102598296375	0.617453604267393	0.0037236453935453723	0.5745989171030227	0.008050705647402965	0.32595337395740165	4.169265312241126
UP000006372	0.717632454150745	0.00036765968805090347	0.7363717221628187	0.0002138169364232758	0.2998579742073487	0.7594765996351275	0.00010276297260027789	0.6375998551737636	0.0024925432363534505	0.27282850870005054	4.172635226457203
UP000009089	0.24755497723050607	0.29265927234313227	0.23158812157572653	0.3258789209526195	0.9751847061729686	0.4459223722955274	0.04876493124129621	0.3476437305590283	0.13312096263984918	0.7453725489836278	4.16723643568937
UP000002317	0.5874392718644076	0.006459899768950649	0.6058896371471248	0.004633381750565157	0.387847740069343	0.6232208859488747	0.0033285814459826373	0.6355616907294008	0.0025990965071424244	0.3360991753339096	4.1685266976523625
UP000000862	0.4155831171181752	0.06840722026645535	0.4843724441092315	0.030444780245927276	0.6319630640830216	0.5728855584828251	0.008285263762103959	0.5624541579568558	0.00983662881487947	0.44939705604340147	4.172111160113308
UP000000344	0.3888697191406543	0.09016099886968154	0.35798028284247907	0.12120575983634575	0.5924027364943037	0.796601473559253	2.632973219893463e-05	0.7332398334498281	0.0002348048102990576	0.25555513753171544	4.130795398609538
UP000125273	0.6646195389337815	0.0013901210617362353	0.6767083416890721	0.0010505267062246681	0.5512505794933548	0.8275756081890316	6.7175733372145314e-06	0.7954817240739337	2.7541879335186215e-05	0.5644385538957278	3.940501473642419
UP000000470	0.509608083234117	0.02171902076665943	0.4262791525953204	0.06090348635069169	0.5538747550276493	0.5073471831029935	0.02240845675250011	0.5093208366923754	0.021805666949431753	0.5183803798962456	4.161276366680955
