Proteome_ID	spearman	p_spearman	kendall	p_kendall
UP000007611	0.6379141469660305	0.0028	0.4645314560761311	0.006483610368379361
UP000007616	0.6103120925300005	0.0044	0.4645314560761311	0.006483610368379361
UP000001295	0.7766911428805156	0.0	0.6118219177588069	0.00033653311608770875
UP000154597	0.764423563131169	0.0001	0.6118219177588069	0.00033653311608770875
UP000102297	0.8334286992212444	0.0001	0.6798021308431187	6.782120953566746e-05
UP000007621	0.37416118235507567	0.1077	0.2719208523372475	0.1110433503004932
UP000007626	0.4132640928061185	0.0716	0.2605908168231955	0.12673009603125454
UP000002602	0.7613566681938323	0.0001	0.6118219177588069	0.00033653311608770875
UP000007627	0.6041783026553271	0.0048	0.4871915271042351	0.004302889624966712
UP000009246	0.5750428007506286	0.0092	0.4758614915901831	0.0052926296899927245
UP000007629	0.8311285280182419	0.0	0.7024622018712228	3.8450914229936634e-05
UP000000278	0.4270651200241335	0.0595	0.33990106542155935	0.04638188717730145
UP000009247	0.6320055421978961	0.0033	0.4919957006913718	0.0046014527486734
UP000000280	0.5022040459888822	0.0266	0.3852212074777673	0.02397758901033096
UP000002610	0.7483223647101513	0.0002	0.555171740188547	0.001140172794699032
UP000007639	0.8012263023792092	0.0	0.6571420598150147	0.00011763207927703656
UP000131152	0.4815025051618597	0.0343	0.3625611364496633	0.033612093401538756
UP000001323	0.5995779602493221	0.0069	0.4871915271042351	0.004302889624966712
UP000000287	0.7989261311762066	0.0	0.6571420598150147	0.00011763207927703656
UP000201164	0.22925039656591728	0.3305	0.20394063925293562	0.23203202893660413
UP000002611	0.626413290951018	0.005	0.4758614915901831	0.0052926296899927245
UP000009248	0.5765762482192969	0.0085	0.4532014205620792	0.007910447443339592
UP000001324	0.7276208238831287	0.0006	0.5665017757025989	0.0009007049931048066
UP000007643	0.6915848083694227	0.0012	0.4758614915901831	0.0052926296899927245
UP000009249	0.4853361238335305	0.0291	0.3512311009356114	0.03956153407869864
UP000007661	0.6164458824046738	0.0056	0.521181633646391	0.0022562497179438664
UP000009250	0.697718598244096	0.0011	0.543841704674495	0.0014373585301407502
UP000007662	0.32892448202935953	0.1537	0.24926078130914353	0.1440902039972135
UP000002632	0.631013633357023	0.0032	0.4871915271042351	0.004302889624966712
UP000001358	0.4638678592721737	0.0412	0.3625611364496633	0.033612093401538756
UP000009251	0.4040634079941084	0.075	0.2832508878512994	0.0969309983812016
UP000007663	0.44469976591381943	0.0578	0.32857102990750736	0.0541662610328685
UP000002633	0.7230204814771237	0.0006	0.555171740188547	0.001140172794699032
UP000009252	0.4469999371168219	0.0513	0.3625611364496633	0.033612093401538756
UP000007664	0.5060376646605532	0.0233	0.3512311009356114	0.03956153407869864
UP000027480	0.6923515321037568	0.0009	0.509851598132339	0.0028094559766387306
UP000000327	0.5167717969412315	0.0209	0.3965512429918192	0.02013166580649603
UP000009253	0.348859299122048	0.1345	0.21527067476698758	0.20711525926133312
UP000007665	0.5183052444098999	0.02	0.3738911719637153	0.028445175951772695
UP000009254	0.7820582090208549	0.0	0.6344819887869109	0.00020063486047454127
UP000007666	0.3856620383700883	0.0948	0.29458092336535147	0.0842908537180294
UP000002665	0.344258956716043	0.1386	0.24926078130914353	0.1440902039972135
UP000009255	0.43703252857047775	0.0561	0.32857102990750736	0.0541662610328685
UP000158064	0.3887289333074249	0.0892	0.2719208523372475	0.1110433503004932
UP000007670	0.6915848083694227	0.0016	0.555171740188547	0.001140172794699032
UP000002666	0.3887289333074249	0.0897	0.2832508878512994	0.0969309983812016
UP000106311	0.7889587226298624	0.0	0.6344819887869109	0.00020063486047454127
UP000009262	0.4914699137082039	0.0313	0.3965512429918192	0.02013166580649603
UP000007671	0.44546648964815366	0.0532	0.31724099439345543	0.06301184718944562
UP000133604	0.5880771042343095	0.0078	0.4758614915901831	0.0052926296899927245
UP000001359	0.4469999371168219	0.0483	0.3738911719637153	0.028445175951772695
UP000009264	0.5374733377682542	0.0154	0.4645314560761311	0.006483610368379361
UP000007677	0.5106380070665583	0.0206	0.3738911719637153	0.028445175951772695
UP000009265	0.4431663184451511	0.0532	0.3625611364496633	0.033612093401538756
UP000007683	0.7529227071161564	0.0001	0.6118219177588069	0.00033653311608770875
UP000009266	0.46693475420951047	0.0383	0.3738911719637153	0.028445175951772695
UP000007685	0.35652653646538973	0.1155	0.2605908168231955	0.12673009603125454
UP000134051	0.6862177422290834	0.0008	0.521181633646391	0.0022562497179438664
UP000001398	0.48226922889619384	0.0315	0.3852212074777673	0.02397758901033096
UP000009268	0.5198386918785682	0.0188	0.41921131401992323	0.014022820318718755
UP000007686	0.3894956570417591	0.0944	0.2832508878512994	0.0969309983812016
UP000000339	0.6141457112016713	0.0058	0.4758614915901831	0.0052926296899927245
UP000134285	0.25915262220494995	0.271	0.20394063925293562	0.23203202893660413
UP000009269	0.24611831872126905	0.292	0.24926078130914353	0.1440902039972135
UP000001440	0.697718598244096	0.0011	0.532511669160443	0.0018045519560177892
UP000007687	0.35575981273105556	0.1205	0.2719208523372475	0.1110433503004932
UP000158680	0.634847252028694	0.0035	0.4645314560761311	0.006483610368379361
UP000009270	0.49760370358287725	0.0274	0.3852212074777673	0.02397758901033096
UP000001461	0.733754613757802	0.0003	0.543841704674495	0.0014373585301407502
UP000007688	0.37416118235507567	0.1014	0.2605908168231955	0.12673009603125454
UP000007689	0.34349223298170883	0.1381	0.23793074579509155	0.16321769878226455
UP000158963	0.6263831822329154	0.0032	0.47910491202516664	0.005680341956202322
UP000107153	0.594977617843317	0.0067	0.4871915271042351	0.004302889624966712
UP000007691	0.4239982250867968	0.0684	0.30591095887940345	0.07301911803102451
UP000134698	0.4891697425052014	0.0301	0.40788127850587125	0.01683546009049792
UP000159358	0.44256600419374215	0.053	0.3351191034905735	0.05003843351173339
